onset	duration	event_type	blink	message
21299009	166.0	fixation	0.0	
21299205	487.0	blink	1.0	
21299179	572.0	saccade	0.0	
21299776	226.0	fixation	0.0	
21300039	177.0	blink	1.0	
21300006	281.0	saccade	0.0	
21300288	54.0	fixation	0.0	
21300337	17.0	saccade	0.0	
21300354	333.0	fixation	0.0	
21300689	35.0	saccade	0.0	
21300726	360.0	fixation	0.0	
21301086	25.0	saccade	0.0	
21301110	94.0	fixation	0.0	
21301257	136.0	blink	1.0	
21301216	250.0	saccade	0.0	
21301467	270.0	fixation	0.0	
21301774	119.0	blink	1.0	
21301743	209.0	saccade	0.0	
21301968	275.0	fixation	0.0	
21302246	33.0	saccade	0.0	
21302279	359.0	fixation	0.0	
21302640	44.0	saccade	0.0	
21302685	323.0	fixation	0.0	
21303009	24.0	saccade	0.0	
21303038	366.0	fixation	0.0	
21303407	28.0	saccade	0.0	
21303435	265.0	fixation	0.0	
21303700	33.0	saccade	0.0	
21303734	209.0	fixation	0.0	
21303943	30.0	saccade	0.0	
21303973	635.0	fixation	0.0	
21304609	36.0	saccade	0.0	
21304644	199.0	fixation	0.0	
21304845	33.0	saccade	0.0	
21304878	57.0	fixation	0.0	
21304972	78.0	blink	1.0	
21304940	202.0	saccade	0.0	
21305154	589.0	fixation	0.0	
21305743	32.0	saccade	0.0	
21305776	338.0	fixation	0.0	
21306116	31.0	saccade	0.0	
21306147	735.0	fixation	0.0	
21306884	32.0	saccade	0.0	
21306917	342.0	fixation	0.0	
21307260	31.0	saccade	0.0	
21307291	581.0	fixation	0.0	
21307872	30.0	saccade	0.0	
21307903	156.0	fixation	0.0	
21308059	32.0	saccade	0.0	
21308091	275.0	fixation	0.0	
21308367	32.0	saccade	0.0	
21308400	1366.0	fixation	0.0	
21309767	24.0	saccade	0.0	
21309794	442.0	fixation	0.0	
21310233	33.0	saccade	0.0	
21310267	82.0	fixation	0.0	
21310398	368.0	blink	1.0	
21310359	537.0	saccade	0.0	
21310933	99.0	fixation	0.0	
21310987	36.0	saccade	0.0	
21311021	334.0	fixation	0.0	
21311356	32.0	saccade	0.0	
21311389	4793.0	fixation	0.0	
21316211	198.0	blink	1.0	
21316182	314.0	saccade	0.0	
21316516	6011.0	fixation	0.0	
21322548	18.0	blink	1.0	
21322507	129.0	saccade	0.0	
21324982				CS
21322679	2828.0	fixation	0.0	
21325535	194.0	blink	1.0	
21325509	308.0	saccade	0.0	
21325837	4254.0	fixation	0.0	
21330128	269.0	blink	1.0	
21330076	453.0	saccade	0.0	
21330543	1562.0	fixation	0.0	
21332085	23.0	saccade	0.0	
21332111	281.0	fixation	0.0	
21332394	29.0	saccade	0.0	
21332422	527.0	fixation	0.0	
21332949	20.0	saccade	0.0	
21332971	413.0	fixation	0.0	
21333382	19.0	saccade	0.0	
21333401	504.0	fixation	0.0	
21333942	229.0	blink	1.0	
21333910	400.0	saccade	0.0	
21334308	735.0	fixation	0.0	
21335040	26.0	saccade	0.0	
21335067	1405.0	fixation	0.0	
21336474	22.0	saccade	0.0	
21336499	144.0	fixation	0.0	
21336641	34.0	saccade	0.0	
21336674	232.0	fixation	0.0	
21336907	32.0	saccade	0.0	
21336940	195.0	fixation	0.0	
21337136	28.0	saccade	0.0	
21337165	219.0	fixation	0.0	
21337383	22.0	saccade	0.0	
21337411	256.0	fixation	0.0	
21337662	14.0	saccade	0.0	
21337680	240.0	fixation	0.0	
21337921	22.0	saccade	0.0	
21337945	171.0	fixation	0.0	
21338114	21.0	saccade	0.0	
21338143	374.0	fixation	0.0	
21338539	89.0	blink	1.0	
21338520	145.0	saccade	0.0	
21338677	196.0	fixation	0.0	
21338861	39.0	saccade	0.0	
21338900	563.0	fixation	0.0	
21339464	20.0	saccade	0.0	
21339487	311.0	fixation	0.0	
21339794	12.0	saccade	0.0	
21339808	334.0	fixation	0.0	
21340141	23.0	saccade	0.0	
21340164	184.0	fixation	0.0	
21340348	13.0	saccade	0.0	
21340366	1376.0	fixation	0.0	
21341738	39.0	saccade	0.0	
21341778	187.0	fixation	0.0	
21341963	19.0	saccade	0.0	
21341983	489.0	fixation	0.0	
21342472	31.0	saccade	0.0	
21342515	161.0	fixation	0.0	
21342677	23.0	saccade	0.0	
21342700	482.0	fixation	0.0	
21343183	23.0	saccade	0.0	
21343208	301.0	fixation	0.0	
21343508	17.0	saccade	0.0	
21343526	542.0	fixation	0.0	
21344069	9.0	saccade	0.0	
21344088	304.0	fixation	0.0	
21344394	22.0	saccade	0.0	
21344417	150.0	fixation	0.0	
21344564	7.0	saccade	0.0	
21344571	430.0	fixation	0.0	
21344848	23.0	saccade	0.0	
21344870	244.0	fixation	0.0	
21345115	21.0	saccade	0.0	
21345140	353.0	fixation	0.0	
21345561	38.0	blink	1.0	
21345515	140.0	saccade	0.0	
21345679	88.0	fixation	0.0	
21345812	117.0	blink	1.0	
21345781	224.0	saccade	0.0	
21346043	112.0	fixation	0.0	
21346186	185.0	blink	1.0	
21346163	266.0	saccade	0.0	
21346439	145.0	fixation	0.0	
21346610	169.0	blink	1.0	
21346588	258.0	saccade	0.0	
21346843	190.0	fixation	0.0	
21347034	21.0	saccade	0.0	
21347060	843.0	fixation	0.0	
21347903	23.0	saccade	0.0	
21347930	285.0	fixation	0.0	
21348212	33.0	saccade	0.0	
21348247	146.0	fixation	0.0	
21348427	595.0	blink	1.0	
21348395	650.0	saccade	0.0	
21349051	212.0	fixation	0.0	
21349285	157.0	blink	1.0	
21349263	225.0	saccade	0.0	
21349499	178.0	fixation	0.0	
21349688	144.0	blink	1.0	
21349667	204.0	saccade	0.0	
21349878	90.0	fixation	0.0	
21349991	159.0	blink	1.0	
21349971	235.0	saccade	0.0	
21350223	198.0	fixation	0.0	
21350427	149.0	blink	1.0	
21350404	224.0	saccade	0.0	
21350639	259.0	fixation	0.0	
21350887	30.0	saccade	0.0	
21350917	543.0	fixation	0.0	
21351461	30.0	saccade	0.0	
21351491	178.0	fixation	0.0	
21351669	29.0	saccade	0.0	
21351700	719.0	fixation	0.0	
21352419	19.0	saccade	0.0	
21352438	415.0	fixation	0.0	
21352854	22.0	saccade	0.0	
21352877	172.0	fixation	0.0	
21353049	22.0	saccade	0.0	
21353081	300.0	fixation	0.0	
21353372	18.0	saccade	0.0	
21353392	443.0	fixation	0.0	
21353837	22.0	saccade	0.0	
21353857	306.0	fixation	0.0	
21354165	20.0	saccade	0.0	
21354186	165.0	fixation	0.0	
21354353	20.0	saccade	0.0	
21354372	713.0	fixation	0.0	
21355086	8.0	saccade	0.0	
21355106	250.0	fixation	0.0	
21355345	20.0	saccade	0.0	
21355370	687.0	fixation	0.0	
21356054	30.0	saccade	0.0	
21356082	454.0	fixation	0.0	
21356539	19.0	saccade	0.0	
21356561	827.0	fixation	0.0	
21357388	28.0	saccade	0.0	
21357480	79.0	fixation	0.0	
21357611	54.0	blink	1.0	
21357562	187.0	saccade	0.0	
21357749	21.0	fixation	0.0	
21357770	5.0	saccade	0.0	
21357775	208.0	fixation	0.0	
21358019	140.0	blink	1.0	
21357983	228.0	saccade	0.0	
21358219	225.0	fixation	0.0	
21358437	30.0	saccade	0.0	
21358466	163.0	fixation	0.0	
21358629	18.0	saccade	0.0	
21358649	220.0	fixation	0.0	
21358981				CS
21358914	643.0	blink	1.0	
21358878	689.0	saccade	0.0	
21359571	148.0	fixation	0.0	
