onset	duration	event_type	blink	message
4061989	280.0	fixation	0.0	
4062270	16.0	saccade	0.0	
4062286	334.0	fixation	0.0	
4062620	7.0	saccade	0.0	
4062627	317.0	fixation	0.0	
4062945	20.0	saccade	0.0	
4062967	216.0	fixation	0.0	
4063181	15.0	saccade	0.0	
4063196	432.0	fixation	0.0	
4063628	20.0	saccade	0.0	
4063648	307.0	fixation	0.0	
4063956	14.0	saccade	0.0	
4063971	393.0	fixation	0.0	
4064364	6.0	saccade	0.0	
4064370	793.0	fixation	0.0	
4064764	24.0	saccade	0.0	
4064788	248.0	fixation	0.0	
4065039	18.0	saccade	0.0	
4065057	257.0	fixation	0.0	
4065316	37.0	saccade	0.0	
4065352	196.0	fixation	0.0	
4065548	23.0	saccade	0.0	
4065571	337.0	fixation	0.0	
4065909	19.0	saccade	0.0	
4066603				CS
4065927	782.0	fixation	0.0	
4066709	27.0	saccade	0.0	
4066745	1115.0	fixation	0.0	
4067860	10.0	saccade	0.0	
4067872	7532.0	fixation	0.0	
4075404	162.0	saccade	0.0	
4075567	122.0	fixation	0.0	
4075689	41.0	saccade	0.0	
4075737	405.0	fixation	0.0	
4076137	510.0	saccade	0.0	
4076673	252.0	fixation	0.0	
4076925	38.0	saccade	0.0	
4076993	81.0	fixation	0.0	
4077074	7.0	saccade	0.0	
4077081	30.0	fixation	0.0	
4077111	21.0	saccade	0.0	
4077132	78.0	fixation	0.0	
4077210	8.0	saccade	0.0	
4077218	39.0	fixation	0.0	
4077344	254.0	blink	1.0	
4077265	562.0	saccade	0.0	
4077849	230.0	fixation	0.0	
4078079	110.0	saccade	0.0	
4078190	257.0	fixation	0.0	
4078447	50.0	saccade	0.0	
4078498	393.0	fixation	0.0	
4078891	25.0	saccade	0.0	
4078928	356.0	fixation	0.0	
4079273	16.0	saccade	0.0	
4079291	555.0	fixation	0.0	
4079848	17.0	saccade	0.0	
4079868	376.0	fixation	0.0	
4080243	18.0	saccade	0.0	
4080260	249.0	fixation	0.0	
4080509	21.0	saccade	0.0	
4080530	271.0	fixation	0.0	
4080802	11.0	saccade	0.0	
4080812	636.0	fixation	0.0	
4081448	11.0	saccade	0.0	
4081459	367.0	fixation	0.0	
4081827	13.0	saccade	0.0	
4081846	9885.0	fixation	0.0	
4091731	18.0	saccade	0.0	
4096602				CS
4091749	7372.0	fixation	0.0	
4099122	15.0	saccade	0.0	
4099137	283.0	fixation	0.0	
4099420	13.0	saccade	0.0	
4099437	556.0	fixation	0.0	
4099996	25.0	saccade	0.0	
4100018	359.0	fixation	0.0	
4100379	14.0	saccade	0.0	
4100400	322.0	fixation	0.0	
4100724	12.0	saccade	0.0	
4100740	709.0	fixation	0.0	
4101449	20.0	saccade	0.0	
4101470	364.0	fixation	0.0	
4101834	21.0	saccade	0.0	
4101859	584.0	fixation	0.0	
4102443	18.0	saccade	0.0	
4102463	273.0	fixation	0.0	
4102736	22.0	saccade	0.0	
4102758	199.0	fixation	0.0	
4102959	21.0	saccade	0.0	
4102980	417.0	fixation	0.0	
4103398	22.0	saccade	0.0	
4103421	546.0	fixation	0.0	
4103968	27.0	saccade	0.0	
4103995	379.0	fixation	0.0	
4104375	18.0	saccade	0.0	
4104392	11963.0	fixation	0.0	
4116358	15.0	saccade	0.0	
4116373	204.0	fixation	0.0	
4116579	15.0	saccade	0.0	
4116599	252.0	fixation	0.0	
4116848	8.0	saccade	0.0	
4116855	620.0	fixation	0.0	
4117476	12.0	saccade	0.0	
4117490	94.0	fixation	0.0	
4117644	42.0	blink	1.0	
4117588	166.0	saccade	0.0	
4117758	58.0	fixation	0.0	
4117848	114.0	blink	1.0	
4117817	184.0	saccade	0.0	
4118003	448.0	fixation	0.0	
4118450	18.0	saccade	0.0	
4118468	259.0	fixation	0.0	
4118795	152.0	blink	1.0	
4118728	260.0	saccade	0.0	
4118996	267.0	fixation	0.0	
4119256	17.0	saccade	0.0	
4119276	443.0	fixation	0.0	
4119715	18.0	saccade	0.0	
4119733	199.0	fixation	0.0	
4119932	22.0	saccade	0.0	
4119955	245.0	fixation	0.0	
4120200	18.0	saccade	0.0	
4120217	259.0	fixation	0.0	
4120476	64.0	saccade	0.0	
4120541	208.0	fixation	0.0	
4120748	55.0	saccade	0.0	
4120812	170.0	fixation	0.0	
4120983	100.0	saccade	0.0	
4121083	328.0	fixation	0.0	
4121412	34.0	saccade	0.0	
4121448	305.0	fixation	0.0	
4121753	80.0	saccade	0.0	
4121833	287.0	fixation	0.0	
4122121	79.0	saccade	0.0	
4122201	405.0	fixation	0.0	
4122607	22.0	saccade	0.0	
4122630	319.0	fixation	0.0	
4122951	18.0	saccade	0.0	
4122972	295.0	fixation	0.0	
4123267	66.0	saccade	0.0	
4123341	261.0	fixation	0.0	
4123595	53.0	saccade	0.0	
4123659	335.0	fixation	0.0	
4123995	23.0	saccade	0.0	
4124019	360.0	fixation	0.0	
4124379	24.0	saccade	0.0	
4124408	351.0	fixation	0.0	
4124760	21.0	saccade	0.0	
4124785	202.0	fixation	0.0	
4124988	23.0	saccade	0.0	
4125012	258.0	fixation	0.0	
4125270	82.0	saccade	0.0	
4125361	250.0	fixation	0.0	
4125612	80.0	saccade	0.0	
4125692	246.0	fixation	0.0	
4125938	25.0	saccade	0.0	
4125964	245.0	fixation	0.0	
4126209	18.0	saccade	0.0	
4126228	596.0	fixation	0.0	
4126824	64.0	saccade	0.0	
4126889	196.0	fixation	0.0	
4127085	62.0	saccade	0.0	
4127148	220.0	fixation	0.0	
4127370	26.0	saccade	0.0	
4127405	293.0	fixation	0.0	
4127698	48.0	saccade	0.0	
4127746	207.0	fixation	0.0	
4127953	68.0	saccade	0.0	
4128021	265.0	fixation	0.0	
4128287	87.0	saccade	0.0	
4128374	246.0	fixation	0.0	
4128621	20.0	saccade	0.0	
4128642	260.0	fixation	0.0	
4128902	38.0	saccade	0.0	
4128940	251.0	fixation	0.0	
4129191	23.0	saccade	0.0	
4129600				CS
4129215	445.0	fixation	0.0	
4129660	33.0	saccade	0.0	
4129695	323.0	fixation	0.0	
4130017	27.0	saccade	0.0	
4130045	786.0	fixation	0.0	
4130831	19.0	saccade	0.0	
4130851	304.0	fixation	0.0	
4131155	22.0	saccade	0.0	
4131178	1998.0	fixation	0.0	
4133174	21.0	saccade	0.0	
4133197	577.0	fixation	0.0	
4133778	16.0	saccade	0.0	
4133798	392.0	fixation	0.0	
4134191	27.0	saccade	0.0	
4134223	540.0	fixation	0.0	
4134760	21.0	saccade	0.0	
4134787	383.0	fixation	0.0	
4135170	21.0	saccade	0.0	
4135192	597.0	fixation	0.0	
4135790	41.0	saccade	0.0	
4135831	357.0	fixation	0.0	
4136188	44.0	saccade	0.0	
4136232	259.0	fixation	0.0	
4136491	59.0	saccade	0.0	
4136553	440.0	fixation	0.0	
4136994	21.0	saccade	0.0	
4137018	287.0	fixation	0.0	
4137305	31.0	saccade	0.0	
4137338	193.0	fixation	0.0	
4137530	40.0	saccade	0.0	
4137580	348.0	fixation	0.0	
4137928	42.0	saccade	0.0	
4137971	362.0	fixation	0.0	
4138333	62.0	saccade	0.0	
4138402	308.0	fixation	0.0	
4138702	84.0	saccade	0.0	
4138787	357.0	fixation	0.0	
4139144	54.0	saccade	0.0	
4139198	312.0	fixation	0.0	
4139511	74.0	saccade	0.0	
4139584	287.0	fixation	0.0	
4139872	87.0	saccade	0.0	
4139961	392.0	fixation	0.0	
4140352	71.0	saccade	0.0	
4140422	288.0	fixation	0.0	
4140711	81.0	saccade	0.0	
4140791	307.0	fixation	0.0	
4141099	50.0	saccade	0.0	
4141149	295.0	fixation	0.0	
4141445	119.0	saccade	0.0	
4141565	1006.0	fixation	0.0	
4142570	23.0	saccade	0.0	
4142596	283.0	fixation	0.0	
4142880	34.0	saccade	0.0	
4142916	691.0	fixation	0.0	
4143607	9.0	saccade	0.0	
4143619	346.0	fixation	0.0	
4143965	13.0	saccade	0.0	
4143984	274.0	fixation	0.0	
4144253	8.0	saccade	0.0	
4144268	300.0	fixation	0.0	
4144563	17.0	saccade	0.0	
4144580	211.0	fixation	0.0	
4144792	12.0	saccade	0.0	
4144804	293.0	fixation	0.0	
4145097	25.0	saccade	0.0	
4145122	349.0	fixation	0.0	
4145472	18.0	saccade	0.0	
4145489	412.0	fixation	0.0	
4145901	8.0	saccade	0.0	
4145918	192.0	fixation	0.0	
4146102	6.0	saccade	0.0	
4146109	623.0	fixation	0.0	
4146733	60.0	saccade	0.0	
4146794	27.0	fixation	0.0	
4146823	7.0	saccade	0.0	
4146830	218.0	fixation	0.0	
4147049	62.0	saccade	0.0	
4147111	223.0	fixation	0.0	
4147337	23.0	saccade	0.0	
4147361	308.0	fixation	0.0	
4147670	22.0	saccade	0.0	
4147691	1246.0	fixation	0.0	
4148937	24.0	saccade	0.0	
4148961	338.0	fixation	0.0	
4149299	16.0	saccade	0.0	
4149315	176.0	fixation	0.0	
4149491	17.0	saccade	0.0	
4149509	299.0	fixation	0.0	
4149808	22.0	saccade	0.0	
4149833	250.0	fixation	0.0	
4150083	24.0	saccade	0.0	
4150108	427.0	fixation	0.0	
4150536	26.0	saccade	0.0	
4150561	349.0	fixation	0.0	
4150911	8.0	saccade	0.0	
4150919	283.0	fixation	0.0	
4151203	19.0	saccade	0.0	
4151223	235.0	fixation	0.0	
4151458	16.0	saccade	0.0	
4151475	283.0	fixation	0.0	
4151759	23.0	saccade	0.0	
4151781	501.0	fixation	0.0	
4152282	33.0	saccade	0.0	
4152315	238.0	fixation	0.0	
4152555	6.0	saccade	0.0	
4152562	551.0	fixation	0.0	
4153113	33.0	saccade	0.0	
4153150	247.0	fixation	0.0	
4153398	22.0	saccade	0.0	
4153422	254.0	fixation	0.0	
4153676	22.0	saccade	0.0	
4153698	287.0	fixation	0.0	
4153986	71.0	saccade	0.0	
4154064	214.0	fixation	0.0	
4154270	80.0	saccade	0.0	
4154351	429.0	fixation	0.0	
4154781	19.0	saccade	0.0	
4154800	305.0	fixation	0.0	
4155106	23.0	saccade	0.0	
4155130	447.0	fixation	0.0	
4155576	98.0	saccade	0.0	
4155676	239.0	fixation	0.0	
4155913	80.0	saccade	0.0	
4155995	227.0	fixation	0.0	
4156224	25.0	saccade	0.0	
4156248	273.0	fixation	0.0	
4156520	21.0	saccade	0.0	
4156544	380.0	fixation	0.0	
4156924	23.0	saccade	0.0	
4156947	389.0	fixation	0.0	
4157337	37.0	saccade	0.0	
4157374	279.0	fixation	0.0	
4157652	51.0	saccade	0.0	
4157704	153.0	fixation	0.0	
4157858	61.0	saccade	0.0	
4157920	177.0	fixation	0.0	
4158098				CS
4158096	61.0	saccade	0.0	
4158157	191.0	fixation	0.0	
4158348	60.0	saccade	0.0	
4158417	271.0	fixation	0.0	
4158778	130.0	blink	1.0	
4158691	253.0	saccade	0.0	
4158954	292.0	fixation	0.0	
4159247	20.0	saccade	0.0	
4159268	423.0	fixation	0.0	
4159691	30.0	saccade	0.0	
4159731	177.0	fixation	0.0	
4159909	23.0	saccade	0.0	
4159932	444.0	fixation	0.0	
4160375	23.0	saccade	0.0	
4160407	250.0	fixation	0.0	
4160650	25.0	saccade	0.0	
4160675	394.0	fixation	0.0	
4161070	34.0	saccade	0.0	
4161104	264.0	fixation	0.0	
4161368	25.0	saccade	0.0	
4161394	340.0	fixation	0.0	
4161734	31.0	saccade	0.0	
4161776	400.0	fixation	0.0	
4162176	33.0	saccade	0.0	
4162210	339.0	fixation	0.0	
4162551	23.0	saccade	0.0	
4162574	336.0	fixation	0.0	
4162912	22.0	saccade	0.0	
4162936	426.0	fixation	0.0	
4163362	22.0	saccade	0.0	
4163385	335.0	fixation	0.0	
4163721	19.0	saccade	0.0	
4163741	257.0	fixation	0.0	
4164000	16.0	saccade	0.0	
4164017	323.0	fixation	0.0	
4164340	33.0	saccade	0.0	
4164374	291.0	fixation	0.0	
4164664	24.0	saccade	0.0	
4164695	253.0	fixation	0.0	
4164942	25.0	saccade	0.0	
4164975	296.0	fixation	0.0	
4165263	17.0	saccade	0.0	
4165282	285.0	fixation	0.0	
4165569	38.0	saccade	0.0	
4165610	261.0	fixation	0.0	
4165869	29.0	saccade	0.0	
4165898	283.0	fixation	0.0	
4166184	19.0	saccade	0.0	
4166203	252.0	fixation	0.0	
4166456	26.0	saccade	0.0	
4166482	895.0	fixation	0.0	
4167380	22.0	saccade	0.0	
4167402	328.0	fixation	0.0	
4167731	21.0	saccade	0.0	
4167752	2350.0	fixation	0.0	
4170104	14.0	saccade	0.0	
4170118	982.0	fixation	0.0	
4171101	13.0	saccade	0.0	
4171117	267.0	fixation	0.0	
4171387	17.0	saccade	0.0	
4171404	4660.0	fixation	0.0	
4176065	15.0	saccade	0.0	
4176080	680.0	fixation	0.0	
4176760	15.0	saccade	0.0	
4176778	358.0	fixation	0.0	
4177134	10.0	saccade	0.0	
4190104				CS
4177148	18393.0	fixation	0.0	
4195543	18.0	saccade	0.0	
4195561	6000.0	fixation	0.0	
4201561	24.0	saccade	0.0	
4201585	22.0	fixation	0.0	
4201607	76.0	saccade	0.0	
4201640	308.0	fixation	0.0	
4201945	48.0	saccade	0.0	
4201993	947.0	fixation	0.0	
4202943	15.0	saccade	0.0	
4202959	74.0	fixation	0.0	
4203033	7.0	saccade	0.0	
4203040	120.0	fixation	0.0	
4203078	10.0	saccade	0.0	
4203088	233.0	fixation	0.0	
4203324	23.0	saccade	0.0	
4203344	251.0	fixation	0.0	
4203600	21.0	saccade	0.0	
4203621	197.0	fixation	0.0	
4203817	12.0	saccade	0.0	
4203826	334.0	fixation	0.0	
4204161	16.0	saccade	0.0	
4204181	882.0	fixation	0.0	
4205068	14.0	saccade	0.0	
4205078	324.0	fixation	0.0	
4205402	7.0	saccade	0.0	
4205409	1973.0	fixation	0.0	
4207051	7.0	saccade	0.0	
4207066	266.0	fixation	0.0	
4207333	6.0	saccade	0.0	
4207347	258.0	fixation	0.0	
4207607	17.0	saccade	0.0	
4207623	351.0	fixation	0.0	
4207976	13.0	saccade	0.0	
4207992	417.0	fixation	0.0	
4208409	6.0	saccade	0.0	
4208416	466.0	fixation	0.0	
4208883	24.0	saccade	0.0	
4208915	312.0	fixation	0.0	
4209230	18.0	saccade	0.0	
4209249	239.0	fixation	0.0	
4209490	23.0	saccade	0.0	
4209512	241.0	fixation	0.0	
4209756	11.0	saccade	0.0	
4209768	2553.0	fixation	0.0	
4212321	23.0	saccade	0.0	
4212346	254.0	fixation	0.0	
4212600	23.0	saccade	0.0	
4212624	210.0	fixation	0.0	
4212835	12.0	saccade	0.0	
4212853	580.0	fixation	0.0	
4213428	23.0	saccade	0.0	
4213453	347.0	fixation	0.0	
4213803	11.0	saccade	0.0	
4213816	358.0	fixation	0.0	
4214176	25.0	saccade	0.0	
4214208	264.0	fixation	0.0	
4214472	19.0	saccade	0.0	
4214492	249.0	fixation	0.0	
4214744	13.0	saccade	0.0	
4214758	569.0	fixation	0.0	
4215327	72.0	saccade	0.0	
4215407	30.0	fixation	0.0	
4215437	23.0	saccade	0.0	
4215470	153.0	fixation	0.0	
4215614	62.0	saccade	0.0	
4215683	229.0	fixation	0.0	
4215908	16.0	saccade	0.0	
4215925	395.0	fixation	0.0	
4216320	24.0	saccade	0.0	
4216347	321.0	fixation	0.0	
4216666	10.0	saccade	0.0	
4216676	599.0	fixation	0.0	
4217277	36.0	saccade	0.0	
4217312	300.0	fixation	0.0	
4217615	15.0	saccade	0.0	
4217632	210.0	fixation	0.0	
4217844	16.0	saccade	0.0	
4217860	334.0	fixation	0.0	
4218195	22.0	saccade	0.0	
4218223	279.0	fixation	0.0	
4218505	18.0	saccade	0.0	
4218523	308.0	fixation	0.0	
4218831	9.0	saccade	0.0	
4218843	191.0	fixation	0.0	
4219035	21.0	saccade	0.0	
4219058	220.0	fixation	0.0	
4219280	29.0	saccade	0.0	
4219310	255.0	fixation	0.0	
4219567	19.0	saccade	0.0	
4219589	418.0	fixation	0.0	
4220011	20.0	saccade	0.0	
4220031	355.0	fixation	0.0	
4220388	22.0	saccade	0.0	
4220409	278.0	fixation	0.0	
4220688	21.0	saccade	0.0	
4220708	385.0	fixation	0.0	
4221096	15.0	saccade	0.0	
4221114	272.0	fixation	0.0	
4221388	23.0	saccade	0.0	
4221410	392.0	fixation	0.0	
4221802	15.0	saccade	0.0	
4221822	302.0	fixation	0.0	
4222128	18.0	saccade	0.0	
4222147	413.0	fixation	0.0	
4222561	18.0	saccade	0.0	
4222602				CS
4222582	393.0	fixation	0.0	
4222977	25.0	saccade	0.0	
4223003	1433.0	fixation	0.0	
4224438	13.0	saccade	0.0	
4224452	457.0	fixation	0.0	
4224912	16.0	saccade	0.0	
4224932	384.0	fixation	0.0	
4225318	22.0	saccade	0.0	
4225340	321.0	fixation	0.0	
4225663	16.0	saccade	0.0	
4225684	334.0	fixation	0.0	
4226022	17.0	saccade	0.0	
4226039	438.0	fixation	0.0	
4226477	11.0	saccade	0.0	
4226493	279.0	fixation	0.0	
4226774	21.0	saccade	0.0	
4226795	346.0	fixation	0.0	
4227144	14.0	saccade	0.0	
4227160	297.0	fixation	0.0	
4227458	28.0	saccade	0.0	
4227487	234.0	fixation	0.0	
4227724	19.0	saccade	0.0	
4227745	461.0	fixation	0.0	
4228208	21.0	saccade	0.0	
4228232	398.0	fixation	0.0	
4228630	21.0	saccade	0.0	
4228653	343.0	fixation	0.0	
4228998	23.0	saccade	0.0	
4229021	321.0	fixation	0.0	
4229340	22.0	saccade	0.0	
4229364	469.0	fixation	0.0	
4229834	23.0	saccade	0.0	
4229859	369.0	fixation	0.0	
4230228	22.0	saccade	0.0	
4230254	275.0	fixation	0.0	
4230530	25.0	saccade	0.0	
4230554	3972.0	fixation	0.0	
4234528	10.0	saccade	0.0	
4234538	8165.0	fixation	0.0	
4242703	10.0	saccade	0.0	
4242720	5894.0	fixation	0.0	
4248617	15.0	saccade	0.0	
4248636	438.0	fixation	0.0	
4249077	18.0	saccade	0.0	
4249095	392.0	fixation	0.0	
4249487	12.0	saccade	0.0	
4249500	471.0	fixation	0.0	
4249972	14.0	saccade	0.0	
4249990	415.0	fixation	0.0	
4250406	21.0	saccade	0.0	
4250428	569.0	fixation	0.0	
4250998	8.0	saccade	0.0	
4251005	348.0	fixation	0.0	
4251354	21.0	saccade	0.0	
4251378	334.0	fixation	0.0	
4251713	8.0	saccade	0.0	
4252101				CS
4251720	802.0	fixation	0.0	
4252523	26.0	saccade	0.0	
4252548	482.0	fixation	0.0	
4253031	20.0	saccade	0.0	
4253056	236.0	fixation	0.0	
4253298	11.0	saccade	0.0	
4253310	526.0	fixation	0.0	
4253836	8.0	saccade	0.0	
4253844	783.0	fixation	0.0	
4254094	22.0	saccade	0.0	
4254122	1134.0	fixation	0.0	
4255249	37.0	saccade	0.0	
4255287	1980.0	fixation	0.0	
4257268	22.0	saccade	0.0	
4257292	328.0	fixation	0.0	
4257622	21.0	saccade	0.0	
4257644	454.0	fixation	0.0	
4258099	16.0	saccade	0.0	
4258117	768.0	fixation	0.0	
4258886	16.0	saccade	0.0	
4258901	456.0	fixation	0.0	
4259357	21.0	saccade	0.0	
4259381	272.0	fixation	0.0	
4259654	21.0	saccade	0.0	
4259676	254.0	fixation	0.0	
4259931	15.0	saccade	0.0	
4259946	497.0	fixation	0.0	
4260442	25.0	saccade	0.0	
4260478	651.0	fixation	0.0	
4261131	25.0	saccade	0.0	
4261156	936.0	fixation	0.0	
4262096	57.0	saccade	0.0	
4262159	25.0	fixation	0.0	
4262184	5.0	saccade	0.0	
4262189	445.0	fixation	0.0	
4262636	46.0	saccade	0.0	
4262682	53.0	fixation	0.0	
4262735	20.0	saccade	0.0	
4262759	2348.0	fixation	0.0	
4265105	18.0	saccade	0.0	
4265124	35.0	fixation	0.0	
4265156	5.0	saccade	0.0	
4265161	4068.0	fixation	0.0	
4269192	24.0	saccade	0.0	
4269216	27.0	fixation	0.0	
4269243	65.0	saccade	0.0	
4269308	7.0	fixation	0.0	
4269315	134.0	saccade	0.0	
4269328	479.0	fixation	0.0	
4269806	86.0	saccade	0.0	
4269900	142.0	fixation	0.0	
4270033	46.0	saccade	0.0	
4270081	229.0	fixation	0.0	
4270312	97.0	saccade	0.0	
4270414	170.0	fixation	0.0	
4270578	23.0	saccade	0.0	
4270612	294.0	fixation	0.0	
4270908	7.0	saccade	0.0	
4270914	1252.0	fixation	0.0	
4272166	6.0	saccade	0.0	
4272172	1742.0	fixation	0.0	
4272656	22.0	saccade	0.0	
4272679	43.0	fixation	0.0	
4272722	9.0	saccade	0.0	
4272731	514.0	fixation	0.0	
4273248	19.0	saccade	0.0	
4273271	322.0	fixation	0.0	
4273590	7.0	saccade	0.0	
4273597	639.0	fixation	0.0	
4274238	19.0	saccade	0.0	
4274259	233.0	fixation	0.0	
4274492	10.0	saccade	0.0	
4274510	180.0	fixation	0.0	
4274691	6.0	saccade	0.0	
4274709	233.0	fixation	0.0	
4274943	8.0	saccade	0.0	
4274954	199.0	fixation	0.0	
4275156	19.0	saccade	0.0	
4275178	199.0	fixation	0.0	
4275377	11.0	saccade	0.0	
4275388	305.0	fixation	0.0	
4275694	33.0	saccade	0.0	
4275728	209.0	fixation	0.0	
4275938	11.0	saccade	0.0	
4275956	387.0	fixation	0.0	
4276336	13.0	saccade	0.0	
4276349	335.0	fixation	0.0	
4276685	43.0	saccade	0.0	
4276728	250.0	fixation	0.0	
4276980	19.0	saccade	0.0	
4276999	210.0	fixation	0.0	
4277211	22.0	saccade	0.0	
4277231	747.0	fixation	0.0	
4277982	15.0	saccade	0.0	
4278001	526.0	fixation	0.0	
4278524	18.0	saccade	0.0	
4278543	246.0	fixation	0.0	
4278793	18.0	saccade	0.0	
4278808	277.0	fixation	0.0	
4279087	17.0	saccade	0.0	
4283099				CS
4279119	8351.0	fixation	0.0	
4287470	13.0	saccade	0.0	
4287485	15277.0	fixation	0.0	
4302763	21.0	saccade	0.0	
4302784	293.0	fixation	0.0	
4303077	9.0	saccade	0.0	
4303088	852.0	fixation	0.0	
4303940	7.0	saccade	0.0	
4303947	1005.0	fixation	0.0	
4304954	16.0	saccade	0.0	
4304974	221.0	fixation	0.0	
4305197	12.0	saccade	0.0	
4305212	707.0	fixation	0.0	
4305920	25.0	saccade	0.0	
4305946	351.0	fixation	0.0	
4306297	16.0	saccade	0.0	
4306317	327.0	fixation	0.0	
4306645	12.0	saccade	0.0	
4306660	352.0	fixation	0.0	
4307012	23.0	saccade	0.0	
4307049	618.0	fixation	0.0	
4307669	24.0	saccade	0.0	
4307694	414.0	fixation	0.0	
4308109	23.0	saccade	0.0	
4308134	446.0	fixation	0.0	
4308581	26.0	saccade	0.0	
4308613	321.0	fixation	0.0	
4308931	15.0	saccade	0.0	
4308949	207.0	fixation	0.0	
4309151	25.0	saccade	0.0	
4309176	217.0	fixation	0.0	
4309394	14.0	saccade	0.0	
4309412	357.0	fixation	0.0	
4309766	21.0	saccade	0.0	
4309790	359.0	fixation	0.0	
4310150	21.0	saccade	0.0	
4310175	310.0	fixation	0.0	
4310488	8.0	saccade	0.0	
4310498	201.0	fixation	0.0	
4310701	30.0	saccade	0.0	
4310732	371.0	fixation	0.0	
4311105	16.0	saccade	0.0	
4311119	256.0	fixation	0.0	
4311376	27.0	saccade	0.0	
4311414	367.0	fixation	0.0	
4311782	25.0	saccade	0.0	
4311806	367.0	fixation	0.0	
4312175	17.0	saccade	0.0	
4312193	248.0	fixation	0.0	
4312440	37.0	saccade	0.0	
