onset	duration	event_type	blink	message
5120792	362.0	fixation	0.0	
5121152	23.0	saccade	0.0	
5121175	336.0	fixation	0.0	
5121511	17.0	saccade	0.0	
5121532	1040.0	fixation	0.0	
5122573	23.0	saccade	0.0	
5122597	234.0	fixation	0.0	
5122872	149.0	blink	1.0	
5122834	239.0	saccade	0.0	
5123073	297.0	fixation	0.0	
5123371	34.0	saccade	0.0	
5123405	328.0	fixation	0.0	
5123733	21.0	saccade	0.0	
5123756	326.0	fixation	0.0	
5124080	12.0	saccade	0.0	
5124093	4150.0	fixation	0.0	
5128243	28.0	saccade	0.0	
5128270	982.0	fixation	0.0	
5129252	22.0	saccade	0.0	
5129276	189.0	fixation	0.0	
5129465	23.0	saccade	0.0	
5129489	67.0	fixation	0.0	
5129607	156.0	blink	1.0	
5129562	275.0	saccade	0.0	
5129840	556.0	fixation	0.0	
5130397	28.0	saccade	0.0	
5130424	516.0	fixation	0.0	
5130940	44.0	saccade	0.0	
5130985	159.0	fixation	0.0	
5131143	126.0	saccade	0.0	
5131271	162.0	fixation	0.0	
5131434	36.0	saccade	0.0	
5131452	64.0	blink	1.0	
5131526	84.0	fixation	0.0	
5131611	32.0	saccade	0.0	
5131625	147.0	blink	1.0	
5131781	103.0	fixation	0.0	
5131894	10.0	blink	1.0	
5131901	19.0	saccade	0.0	
5131928	65.0	fixation	0.0	
5131993	106.0	saccade	0.0	
5132099	125.0	fixation	0.0	
5132282	377.0	blink	1.0	
5132272	415.0	saccade	0.0	
5132690	250.0	fixation	0.0	
5132940	41.0	saccade	0.0	
5132991	202.0	fixation	0.0	
5133183	31.0	saccade	0.0	
5133215	3681.0	fixation	0.0	
5136896	28.0	saccade	0.0	
5136924	265.0	fixation	0.0	
5137236	155.0	blink	1.0	
5137189	265.0	saccade	0.0	
5137468	131.0	fixation	0.0	
5137585	7.0	saccade	0.0	
5137592	244.0	fixation	0.0	
5137838	10.0	saccade	0.0	
5137853	708.0	fixation	0.0	
5138556	20.0	saccade	0.0	
5138577	121.0	fixation	0.0	
5138698	30.0	saccade	0.0	
5138728	91.0	fixation	0.0	
5138820	29.0	saccade	0.0	
5138850	204.0	fixation	0.0	
5139055	28.0	saccade	0.0	
5139083	466.0	fixation	0.0	
5139549	18.0	saccade	0.0	
5139568	1527.0	fixation	0.0	
5141096	18.0	saccade	0.0	
5141114	307.0	fixation	0.0	
5141422	26.0	saccade	0.0	
5141448	1565.0	fixation	0.0	
5143013	25.0	saccade	0.0	
5143038	736.0	fixation	0.0	
5143775	13.0	saccade	0.0	
5143789	262.0	fixation	0.0	
5144101	137.0	blink	1.0	
5144055	249.0	saccade	0.0	
5144309	452.0	fixation	0.0	
5144752	21.0	saccade	0.0	
5144773	558.0	fixation	0.0	
5145331	26.0	saccade	0.0	
5145365	328.0	fixation	0.0	
5145694	7.0	saccade	0.0	
5145701	437.0	fixation	0.0	
5146137	17.0	saccade	0.0	
5146157	869.0	fixation	0.0	
5147026	22.0	saccade	0.0	
5147048	78.0	fixation	0.0	
5147177	171.0	blink	1.0	
5147135	299.0	saccade	0.0	
5147429	288.0	fixation	0.0	
5147718	32.0	saccade	0.0	
5147750	331.0	fixation	0.0	
5148082	22.0	saccade	0.0	
5148109	181.0	fixation	0.0	
5148286	21.0	saccade	0.0	
5148308	284.0	fixation	0.0	
5148593	18.0	saccade	0.0	
5148612	268.0	fixation	0.0	
5148879	11.0	saccade	0.0	
5148892	1340.0	fixation	0.0	
5150233	17.0	saccade	0.0	
5150250	474.0	fixation	0.0	
5150725	15.0	saccade	0.0	
5153372				CS
5150741	3203.0	fixation	0.0	
5153943	35.0	saccade	0.0	
5153979	111.0	fixation	0.0	
5154146	50.0	blink	1.0	
5154097	160.0	saccade	0.0	
5154256	128.0	fixation	0.0	
5154379	23.0	saccade	0.0	
5154407	253.0	fixation	0.0	
5154656	15.0	saccade	0.0	
5154675	235.0	fixation	0.0	
5154907	23.0	saccade	0.0	
5154931	249.0	fixation	0.0	
5155180	22.0	saccade	0.0	
5155203	268.0	fixation	0.0	
5155470	6.0	saccade	0.0	
5155476	214.0	fixation	0.0	
5155690	25.0	saccade	0.0	
5155716	1200.0	fixation	0.0	
5156916	32.0	saccade	0.0	
5156951	1380.0	fixation	0.0	
5158331	40.0	saccade	0.0	
5158371	2519.0	fixation	0.0	
5160890	13.0	saccade	0.0	
5160908	156.0	fixation	0.0	
5161060	18.0	saccade	0.0	
5161079	298.0	fixation	0.0	
5161430	105.0	blink	1.0	
5161384	231.0	saccade	0.0	
5161612	581.0	fixation	0.0	
5162189	29.0	saccade	0.0	
5162218	1848.0	fixation	0.0	
5164067	72.0	saccade	0.0	
5164150	310.0	fixation	0.0	
5164460	53.0	saccade	0.0	
5164524	175.0	fixation	0.0	
5164700	23.0	saccade	0.0	
5164723	119.0	fixation	0.0	
5164881	215.0	blink	1.0	
5164859	295.0	saccade	0.0	
5165228	265.0	fixation	0.0	
5165420	74.0	saccade	0.0	
5165497	210.0	fixation	0.0	
5165703	64.0	saccade	0.0	
5165768	173.0	fixation	0.0	
5165941	61.0	saccade	0.0	
5166003	149.0	fixation	0.0	
5166151	20.0	saccade	0.0	
5166172	239.0	fixation	0.0	
5166411	11.0	saccade	0.0	
5166424	229.0	fixation	0.0	
5166652	69.0	saccade	0.0	
5166732	278.0	fixation	0.0	
5167010	44.0	saccade	0.0	
5167055	344.0	fixation	0.0	
5167399	19.0	saccade	0.0	
5167418	1364.0	fixation	0.0	
5168828	175.0	blink	1.0	
5168784	290.0	saccade	0.0	
5169076	429.0	fixation	0.0	
5169505	79.0	saccade	0.0	
5169585	159.0	fixation	0.0	
5169745	28.0	saccade	0.0	
5169773	58.0	fixation	0.0	
5169833	27.0	saccade	0.0	
5169859	108.0	fixation	0.0	
5169967	29.0	saccade	0.0	
5169996	33.0	fixation	0.0	
5170029	21.0	saccade	0.0	
5170051	161.0	fixation	0.0	
5170211	19.0	saccade	0.0	
5170233	71.0	fixation	0.0	
5170301	28.0	saccade	0.0	
5170330	138.0	fixation	0.0	
5170469	23.0	saccade	0.0	
5170493	72.0	fixation	0.0	
5170564	18.0	saccade	0.0	
5170583	122.0	fixation	0.0	
5170704	19.0	saccade	0.0	
5170726	186.0	fixation	0.0	
5170914	16.0	saccade	0.0	
5170930	84.0	fixation	0.0	
5171015	19.0	saccade	0.0	
5171034	120.0	fixation	0.0	
5171155	14.0	saccade	0.0	
5171168	253.0	fixation	0.0	
5171422	9.0	saccade	0.0	
5171433	300.0	fixation	0.0	
5171732	20.0	saccade	0.0	
5171752	311.0	fixation	0.0	
5172064	23.0	saccade	0.0	
5172088	187.0	fixation	0.0	
5172274	25.0	saccade	0.0	
5172300	183.0	fixation	0.0	
5172483	6.0	saccade	0.0	
5172489	232.0	fixation	0.0	
5172721	26.0	saccade	0.0	
5172747	246.0	fixation	0.0	
5172994	22.0	saccade	0.0	
5173016	486.0	fixation	0.0	
5173502	25.0	saccade	0.0	
5173528	267.0	fixation	0.0	
5173793	28.0	saccade	0.0	
5173822	73.0	fixation	0.0	
5173896	33.0	saccade	0.0	
5173928	188.0	fixation	0.0	
5174117	22.0	saccade	0.0	
5174139	217.0	fixation	0.0	
5174357	8.0	saccade	0.0	
5174372	285.0	fixation	0.0	
5174650	40.0	saccade	0.0	
5174691	182.0	fixation	0.0	
5174873	22.0	saccade	0.0	
5174896	427.0	fixation	0.0	
5175323	22.0	saccade	0.0	
5175345	217.0	fixation	0.0	
5175563	23.0	saccade	0.0	
5175590	258.0	fixation	0.0	
5175849	13.0	saccade	0.0	
5175861	209.0	fixation	0.0	
5176071	32.0	saccade	0.0	
5176111	316.0	fixation	0.0	
5176427	32.0	saccade	0.0	
5176459	192.0	fixation	0.0	
5176651	22.0	saccade	0.0	
5176677	400.0	fixation	0.0	
5177077	32.0	saccade	0.0	
5177110	1068.0	fixation	0.0	
5178178	53.0	saccade	0.0	
5178232	213.0	fixation	0.0	
5178446	29.0	saccade	0.0	
5178475	333.0	fixation	0.0	
5178809	25.0	saccade	0.0	
5178834	188.0	fixation	0.0	
5179021	28.0	saccade	0.0	
5179050	254.0	fixation	0.0	
5179352	170.0	blink	1.0	
5179308	262.0	saccade	0.0	
5179578	185.0	fixation	0.0	
5179764	29.0	saccade	0.0	
5179793	371.0	fixation	0.0	
5180165	25.0	saccade	0.0	
5180190	404.0	fixation	0.0	
5180594	23.0	saccade	0.0	
5180618	226.0	fixation	0.0	
5180845	18.0	saccade	0.0	
5180864	382.0	fixation	0.0	
5181247	19.0	saccade	0.0	
5181265	522.0	fixation	0.0	
5181788	21.0	saccade	0.0	
5181808	345.0	fixation	0.0	
5182153	18.0	saccade	0.0	
5182171	173.0	fixation	0.0	
5182345	18.0	saccade	0.0	
5182363	200.0	fixation	0.0	
5182562	20.0	saccade	0.0	
5182583	297.0	fixation	0.0	
5182880	20.0	saccade	0.0	
5182901	230.0	fixation	0.0	
5183130	8.0	saccade	0.0	
5183146	415.0	fixation	0.0	
5183553	19.0	saccade	0.0	
5183573	176.0	fixation	0.0	
5183748	20.0	saccade	0.0	
5183770	304.0	fixation	0.0	
5184076	15.0	saccade	0.0	
5184091	319.0	fixation	0.0	
5184410	16.0	saccade	0.0	
5184428	412.0	fixation	0.0	
5184838	17.0	saccade	0.0	
5184855	1273.0	fixation	0.0	
5186175	353.0	blink	1.0	
5186129	410.0	saccade	0.0	
5186538	39.0	fixation	0.0	
5186577	34.0	saccade	0.0	
5186630	101.0	fixation	0.0	
5186717	22.0	saccade	0.0	
5187370				CS
5186735	1007.0	fixation	0.0	
5187741	10.0	saccade	0.0	
5187752	172.0	fixation	0.0	
5187924	17.0	saccade	0.0	
5187941	193.0	fixation	0.0	
5188136	13.0	saccade	0.0	
5188148	165.0	fixation	0.0	
5188364	284.0	blink	1.0	
5188312	388.0	saccade	0.0	
5188706	784.0	fixation	0.0	
5189485	30.0	saccade	0.0	
5189526	421.0	fixation	0.0	
5189947	19.0	saccade	0.0	
5189968	603.0	fixation	0.0	
5190571	21.0	saccade	0.0	
5190592	1726.0	fixation	0.0	
5192369	67.0	blink	1.0	
5192319	204.0	saccade	0.0	
5192524	507.0	fixation	0.0	
5193031	24.0	saccade	0.0	
5193055	569.0	fixation	0.0	
5193626	26.0	saccade	0.0	
5193661	595.0	fixation	0.0	
5194257	27.0	saccade	0.0	
5194285	257.0	fixation	0.0	
5194542	20.0	saccade	0.0	
5194562	259.0	fixation	0.0	
5194821	17.0	saccade	0.0	
5194839	224.0	fixation	0.0	
5195062	22.0	saccade	0.0	
5195086	211.0	fixation	0.0	
5195297	7.0	saccade	0.0	
5195304	651.0	fixation	0.0	
5195735	23.0	saccade	0.0	
5195767	1287.0	fixation	0.0	
5197100	872.0	blink	1.0	
5197048	947.0	saccade	0.0	
5197995	126.0	fixation	0.0	
5198133	288.0	blink	1.0	
5198121	364.0	saccade	0.0	
5198485	282.0	fixation	0.0	
5198767	24.0	saccade	0.0	
5198791	52.0	fixation	0.0	
5198843	18.0	saccade	0.0	
5198861	316.0	fixation	0.0	
5199187	47.0	blink	1.0	
5199177	82.0	saccade	0.0	
5199259	44.0	fixation	0.0	
5199313	2341.0	blink	1.0	
5199303	2423.0	saccade	0.0	
5199468	61.0	fixation	0.0	
5199529	18.0	saccade	0.0	
5199759	85.0	fixation	0.0	
5199854	1.0	blink	1.0	
5199844	20.0	saccade	0.0	
5199864	504.0	fixation	0.0	
5200070	11.0	blink	1.0	
5200054	30.0	saccade	0.0	
5200084	37.0	fixation	0.0	
5200121	29.0	saccade	0.0	
5200398	87.0	fixation	0.0	
5200495	41.0	blink	1.0	
5200485	60.0	saccade	0.0	
5200545	81.0	fixation	0.0	
5200636	1.0	blink	1.0	
5200658	9.0	blink	1.0	
5200636	110.0	saccade	0.0	
5200738	275.0	fixation	0.0	
5201012	23.0	saccade	0.0	
5201040	215.0	fixation	0.0	
5201300	898.0	blink	1.0	
5201264	951.0	saccade	0.0	
5202215	88.0	fixation	0.0	
5202303	42.0	saccade	0.0	
5202345	27.0	fixation	0.0	
5202372	1136.0	saccade	0.0	
5202421	195.0	fixation	0.0	
5202616	2.0	blink	1.0	
5202600	47.0	saccade	0.0	
5202686	29.0	fixation	0.0	
5202725	1.0	blink	1.0	
5202715	45.0	saccade	0.0	
5202760	186.0	fixation	0.0	
5202947	11.0	saccade	0.0	
5202975	219.0	fixation	0.0	
5203178	36.0	saccade	0.0	
5203354	12.0	fixation	0.0	
5203383	418.0	blink	1.0	
5203372	517.0	saccade	0.0	
5203893	76.0	fixation	0.0	
5203959	26.0	saccade	0.0	
5203993	201.0	fixation	0.0	
5204194	91.0	saccade	0.0	
5204294	95.0	fixation	0.0	
5204381	23.0	saccade	0.0	
5204420	164.0	fixation	0.0	
5204569	24.0	saccade	0.0	
5204599	33.0	fixation	0.0	
5204632	11.0	saccade	0.0	
5204643	31.0	fixation	0.0	
5204675	23.0	saccade	0.0	
5204703	200.0	fixation	0.0	
5204912	25.0	saccade	0.0	
5204928	100.0	fixation	0.0	
5205071	397.0	blink	1.0	
5205030	447.0	saccade	0.0	
5205512	26.0	fixation	0.0	
5205579	38.0	saccade	0.0	
5205617	261.0	fixation	0.0	
5205878	22.0	saccade	0.0	
5205900	323.0	fixation	0.0	
5205584	662.0	blink	1.0	
5206223	60.0	saccade	0.0	
5206290	47.0	fixation	0.0	
5206347	36.0	blink	1.0	
5206337	55.0	saccade	0.0	
5206392	151.0	fixation	0.0	
5206581	181.0	blink	1.0	
5206556	278.0	saccade	0.0	
5206831	150.0	fixation	0.0	
5206971	34.0	saccade	0.0	
5207006	210.0	fixation	0.0	
5207216	18.0	saccade	0.0	
5207236	1134.0	fixation	0.0	
5208372	101.0	saccade	0.0	
5208477	385.0	fixation	0.0	
5208862	42.0	saccade	0.0	
5208905	147.0	fixation	0.0	
5209053	62.0	saccade	0.0	
5209115	737.0	fixation	0.0	
5209851	38.0	saccade	0.0	
5209889	270.0	fixation	0.0	
5210159	31.0	saccade	0.0	
5210191	781.0	fixation	0.0	
5210972	49.0	saccade	0.0	
5211021	1978.0	fixation	0.0	
5212999	30.0	saccade	0.0	
5213030	901.0	fixation	0.0	
5213979	213.0	blink	1.0	
5213938	324.0	saccade	0.0	
5214264	134.0	fixation	0.0	
5214389	19.0	saccade	0.0	
5214409	1330.0	fixation	0.0	
5215738	62.0	saccade	0.0	
5215802	262.0	fixation	0.0	
5216064	33.0	saccade	0.0	
5216098	274.0	fixation	0.0	
5216372	23.0	saccade	0.0	
5216395	183.0	fixation	0.0	
5216578	21.0	saccade	0.0	
5216600	239.0	fixation	0.0	
5216840	19.0	saccade	0.0	
5216859	172.0	fixation	0.0	
5217031	74.0	saccade	0.0	
5217105	247.0	fixation	0.0	
5217369				CS
5217353	28.0	saccade	0.0	
5217383	456.0	fixation	0.0	
5217839	23.0	saccade	0.0	
5217870	289.0	fixation	0.0	
5218152	21.0	saccade	0.0	
5218175	129.0	fixation	0.0	
5218305	54.0	saccade	0.0	
5218360	306.0	fixation	0.0	
5218705	198.0	blink	1.0	
5218669	273.0	saccade	0.0	
5218943	252.0	fixation	0.0	
5219194	22.0	saccade	0.0	
5219216	205.0	fixation	0.0	
5219421	21.0	saccade	0.0	
5219443	256.0	fixation	0.0	
5219699	20.0	saccade	0.0	
5219720	230.0	fixation	0.0	
5219953	14.0	saccade	0.0	
5219965	255.0	fixation	0.0	
5220220	9.0	saccade	0.0	
5220229	258.0	fixation	0.0	
5220487	9.0	saccade	0.0	
5220496	363.0	fixation	0.0	
5220860	19.0	saccade	0.0	
5220881	705.0	fixation	0.0	
5221586	16.0	saccade	0.0	
5221602	509.0	fixation	0.0	
5222149	204.0	blink	1.0	
5222115	293.0	saccade	0.0	
5222412	305.0	fixation	0.0	
5222719	15.0	saccade	0.0	
5222735	617.0	fixation	0.0	
5223353	16.0	saccade	0.0	
5223370	411.0	fixation	0.0	
5223780	33.0	saccade	0.0	
5223813	213.0	fixation	0.0	
5224026	32.0	saccade	0.0	
5224059	273.0	fixation	0.0	
5224333	19.0	saccade	0.0	
5224352	1037.0	fixation	0.0	
5225389	5.0	saccade	0.0	
5225394	1766.0	fixation	0.0	
5226118	22.0	saccade	0.0	
5226140	2316.0	fixation	0.0	
5228591	785.0	blink	1.0	
5228456	919.0	saccade	0.0	
5229375	55.0	fixation	0.0	
5229430	42.0	saccade	0.0	
5229472	368.0	fixation	0.0	
5229840	34.0	saccade	0.0	
5229974	143.0	fixation	0.0	
5230155	131.0	blink	1.0	
5230137	221.0	saccade	0.0	
5230383	192.0	fixation	0.0	
5230550	47.0	saccade	0.0	
5230599	1178.0	fixation	0.0	
5231777	29.0	saccade	0.0	
5231807	234.0	fixation	0.0	
5232128	1769.0	blink	1.0	
5232041	1910.0	saccade	0.0	
5233970	160.0	fixation	0.0	
5234131	36.0	saccade	0.0	
5234167	897.0	fixation	0.0	
5235065	32.0	saccade	0.0	
5235096	1646.0	fixation	0.0	
5236743	29.0	saccade	0.0	
5236772	194.0	fixation	0.0	
5236966	33.0	saccade	0.0	
5236999	938.0	fixation	0.0	
5237937	19.0	saccade	0.0	
5237957	1667.0	fixation	0.0	
5239623	28.0	saccade	0.0	
5239652	52.0	fixation	0.0	
5239704	32.0	saccade	0.0	
5239736	156.0	fixation	0.0	
5239936	252.0	blink	1.0	
5239897	346.0	saccade	0.0	
5240246	58.0	fixation	0.0	
5240302	15.0	saccade	0.0	
5240320	83.0	fixation	0.0	
5240401	31.0	saccade	0.0	
5240432	156.0	fixation	0.0	
5240588	19.0	saccade	0.0	
5240607	451.0	fixation	0.0	
5241059	19.0	saccade	0.0	
5241079	89.0	fixation	0.0	
5241169	22.0	saccade	0.0	
5241192	794.0	fixation	0.0	
5241986	10.0	saccade	0.0	
5241994	1314.0	fixation	0.0	
5243308	113.0	saccade	0.0	
5243433	38.0	fixation	0.0	
5243471	5.0	saccade	0.0	
5243476	87.0	fixation	0.0	
5243591	34.0	saccade	0.0	
5243640	108.0	fixation	0.0	
5243885	218.0	blink	1.0	
5243875	389.0	saccade	0.0	
5244140	184.0	fixation	0.0	
5244321	35.0	saccade	0.0	
5244357	227.0	fixation	0.0	
5244583	31.0	saccade	0.0	
5244615	1851.0	fixation	0.0	
5246466	25.0	saccade	0.0	
5249874				CS
5246491	3929.0	fixation	0.0	
5250461	156.0	blink	1.0	
5250425	247.0	saccade	0.0	
5250688	373.0	fixation	0.0	
5251046	24.0	saccade	0.0	
5251069	393.0	fixation	0.0	
5251462	24.0	saccade	0.0	
5251486	291.0	fixation	0.0	
5251778	23.0	saccade	0.0	
5251801	589.0	fixation	0.0	
5252392	20.0	saccade	0.0	
5252413	337.0	fixation	0.0	
5252751	21.0	saccade	0.0	
5252773	228.0	fixation	0.0	
5253001	16.0	saccade	0.0	
5253017	173.0	fixation	0.0	
5253190	22.0	saccade	0.0	
5253213	232.0	fixation	0.0	
5253445	6.0	saccade	0.0	
5253452	366.0	fixation	0.0	
5253858	153.0	blink	1.0	
5253827	231.0	saccade	0.0	
5254069	372.0	fixation	0.0	
5254443	23.0	saccade	0.0	
5254466	358.0	fixation	0.0	
5254824	26.0	saccade	0.0	
5254851	449.0	fixation	0.0	
5255300	29.0	saccade	0.0	
5255328	249.0	fixation	0.0	
5255577	39.0	saccade	0.0	
5255628	249.0	fixation	0.0	
5255877	23.0	saccade	0.0	
5255900	726.0	fixation	0.0	
5256627	13.0	saccade	0.0	
5256640	199.0	fixation	0.0	
5256839	11.0	saccade	0.0	
5256850	301.0	fixation	0.0	
5257152	20.0	saccade	0.0	
5257172	317.0	fixation	0.0	
5257490	22.0	saccade	0.0	
5257512	1320.0	fixation	0.0	
5258832	7.0	saccade	0.0	
5258839	1548.0	fixation	0.0	
5259061	9.0	saccade	0.0	
5259069	2015.0	fixation	0.0	
5261086	8.0	saccade	0.0	
5261097	175.0	fixation	0.0	
5261274	13.0	saccade	0.0	
5261290	53.0	fixation	0.0	
5261344	17.0	saccade	0.0	
5261361	238.0	fixation	0.0	
5261599	13.0	saccade	0.0	
5261614	370.0	fixation	0.0	
5261985	16.0	saccade	0.0	
5262001	294.0	fixation	0.0	
5262295	18.0	saccade	0.0	
5262314	31.0	fixation	0.0	
5262346	8.0	saccade	0.0	
5262353	737.0	fixation	0.0	
5263092	6.0	saccade	0.0	
5263098	877.0	fixation	0.0	
5263975	14.0	saccade	0.0	
5263990	63.0	fixation	0.0	
5264054	11.0	saccade	0.0	
5264063	131.0	fixation	0.0	
5264195	21.0	saccade	0.0	
5264216	242.0	fixation	0.0	
5264457	5.0	saccade	0.0	
5264462	977.0	fixation	0.0	
5265488	196.0	blink	1.0	
5265442	298.0	saccade	0.0	
5265741	118.0	fixation	0.0	
5265857	10.0	saccade	0.0	
5265869	96.0	fixation	0.0	
5265966	17.0	saccade	0.0	
5265985	76.0	fixation	0.0	
5266062	16.0	saccade	0.0	
5266078	71.0	fixation	0.0	
5266150	17.0	saccade	0.0	
5266167	117.0	fixation	0.0	
5266283	20.0	saccade	0.0	
5266303	42.0	fixation	0.0	
5266375	412.0	blink	1.0	
5266348	445.0	saccade	0.0	
5266804	168.0	fixation	0.0	
5266972	50.0	saccade	0.0	
5267026	133.0	fixation	0.0	
5267159	16.0	saccade	0.0	
5267175	217.0	fixation	0.0	
5267240	40.0	saccade	0.0	
5267291	162.0	fixation	0.0	
5267454	21.0	saccade	0.0	
5267475	73.0	fixation	0.0	
5267549	33.0	saccade	0.0	
5267587	398.0	fixation	0.0	
5267986	20.0	saccade	0.0	
5268012	802.0	fixation	0.0	
5268815	22.0	saccade	0.0	
5268839	253.0	fixation	0.0	
5269094	20.0	saccade	0.0	
5269114	233.0	fixation	0.0	
5269348	11.0	saccade	0.0	
5269365	243.0	fixation	0.0	
5269609	56.0	saccade	0.0	
5269665	289.0	fixation	0.0	
5269998	133.0	blink	1.0	
5269969	171.0	saccade	0.0	
5270140	27.0	fixation	0.0	
5270181	2464.0	blink	1.0	
5270167	2572.0	saccade	0.0	
5272526	168.0	fixation	0.0	
5272694	30.0	saccade	0.0	
5272724	198.0	fixation	0.0	
5272957	224.0	blink	1.0	
5272922	342.0	saccade	0.0	
5273269	116.0	fixation	0.0	
5273380	28.0	saccade	0.0	
5273409	555.0	fixation	0.0	
5274004	122.0	blink	1.0	
5273966	218.0	saccade	0.0	
5274187	129.0	fixation	0.0	
5274314	33.0	saccade	0.0	
5274346	964.0	fixation	0.0	
5275310	33.0	saccade	0.0	
5275343	53.0	fixation	0.0	
5275397	32.0	saccade	0.0	
5275429	247.0	fixation	0.0	
5275676	18.0	saccade	0.0	
5275695	219.0	fixation	0.0	
5275913	45.0	saccade	0.0	
5275958	93.0	fixation	0.0	
5276051	24.0	saccade	0.0	
5276075	132.0	fixation	0.0	
5276208	24.0	saccade	0.0	
5276239	326.0	fixation	0.0	
5276558	24.0	saccade	0.0	
5276587	471.0	fixation	0.0	
5277059	21.0	saccade	0.0	
5277080	841.0	fixation	0.0	
5277923	19.0	saccade	0.0	
5277944	122.0	fixation	0.0	
5278063	22.0	saccade	0.0	
5278091	55.0	fixation	0.0	
5278146	31.0	saccade	0.0	
5278179	113.0	fixation	0.0	
5278291	32.0	saccade	0.0	
5278323	984.0	fixation	0.0	
5279308	10.0	saccade	0.0	
5279320	872.0	fixation	0.0	
5280224	185.0	blink	1.0	
5280194	264.0	saccade	0.0	
5280458	42.0	fixation	0.0	
5280500	30.0	saccade	0.0	
5280531	540.0	fixation	0.0	
5281072	12.0	saccade	0.0	
5281085	369.0	fixation	0.0	
5281455	29.0	saccade	0.0	
5281483	21.0	fixation	0.0	
5281504	17.0	saccade	0.0	
5281527	196.0	fixation	0.0	
5281723	20.0	saccade	0.0	
5281743	1330.0	fixation	0.0	
5283074	19.0	saccade	0.0	
5284366				CS
5283095	1758.0	fixation	0.0	
5284851	16.0	saccade	0.0	
5284867	163.0	fixation	0.0	
5285030	28.0	saccade	0.0	
5285066	247.0	fixation	0.0	
5285307	24.0	saccade	0.0	
5285339	154.0	fixation	0.0	
5285494	13.0	saccade	0.0	
5285508	581.0	fixation	0.0	
5286091	16.0	saccade	0.0	
5286110	1230.0	fixation	0.0	
5287380	142.0	blink	1.0	
5287345	214.0	saccade	0.0	
5287567	371.0	fixation	0.0	
5287939	34.0	saccade	0.0	
5287973	230.0	fixation	0.0	
5288203	18.0	saccade	0.0	
5288221	1834.0	fixation	0.0	
5290055	19.0	saccade	0.0	
5290074	258.0	fixation	0.0	
5290333	23.0	saccade	0.0	
5290356	305.0	fixation	0.0	
5290661	19.0	saccade	0.0	
5290682	787.0	fixation	0.0	
5291467	18.0	saccade	0.0	
5291489	328.0	fixation	0.0	
5291815	22.0	saccade	0.0	
5291836	284.0	fixation	0.0	
5292122	21.0	saccade	0.0	
5292143	287.0	fixation	0.0	
5292429	17.0	saccade	0.0	
5292447	496.0	fixation	0.0	
5292986	173.0	blink	1.0	
5292947	272.0	saccade	0.0	
5293234	430.0	fixation	0.0	
5293649	46.0	saccade	0.0	
5293696	516.0	fixation	0.0	
5294212	72.0	saccade	0.0	
5294285	236.0	fixation	0.0	
5294553	647.0	blink	1.0	
5294533	684.0	saccade	0.0	
5295217	44.0	fixation	0.0	
5295261	17.0	saccade	0.0	
5295278	399.0	fixation	0.0	
5295677	6.0	saccade	0.0	
5295683	269.0	fixation	0.0	
5295952	146.0	saccade	0.0	
5296098	48.0	fixation	0.0	
5296146	217.0	saccade	0.0	
5296363	264.0	fixation	0.0	
5296627	151.0	saccade	0.0	
5296778	523.0	fixation	0.0	
5297301	11.0	saccade	0.0	
5297312	87.0	fixation	0.0	
5297399	15.0	saccade	0.0	
5297414	48.0	fixation	0.0	
5297462	12.0	saccade	0.0	
5297474	83.0	fixation	0.0	
5297557	35.0	saccade	0.0	
5297592	48.0	fixation	0.0	
5297654	14.0	blink	1.0	
5297640	3209.0	saccade	0.0	
5297742	141.0	fixation	0.0	
5297883	25.0	saccade	0.0	
5297908	91.0	fixation	0.0	
5298048	394.0	blink	1.0	
5298008	528.0	saccade	0.0	
5298533	24.0	fixation	0.0	
5298557	5.0	saccade	0.0	
5298562	105.0	fixation	0.0	
5298668	19.0	saccade	0.0	
5298688	164.0	fixation	0.0	
5298853	22.0	saccade	0.0	
5298876	203.0	fixation	0.0	
5299079	22.0	saccade	0.0	
5299101	110.0	fixation	0.0	
5299213	21.0	saccade	0.0	
5299234	99.0	fixation	0.0	
5299334	21.0	saccade	0.0	
5299355	82.0	fixation	0.0	
5299438	22.0	saccade	0.0	
5299461	285.0	fixation	0.0	
5299744	80.0	saccade	0.0	
5299829	136.0	fixation	0.0	
5299970	52.0	blink	1.0	
5299960	71.0	saccade	0.0	
5300031	103.0	fixation	0.0	
5300150	7879.0	blink	1.0	
5300135	7961.0	saccade	0.0	
5308096	153.0	fixation	0.0	
5308249	35.0	saccade	0.0	
5308284	620.0	fixation	0.0	
5308904	21.0	saccade	0.0	
5308925	112.0	fixation	0.0	
5309070	135.0	blink	1.0	
5309037	226.0	saccade	0.0	
5309263	962.0	fixation	0.0	
5310225	31.0	saccade	0.0	
5310256	726.0	fixation	0.0	
5310982	34.0	saccade	0.0	
5311016	174.0	fixation	0.0	
5311190	31.0	saccade	0.0	
5311221	428.0	fixation	0.0	
5311649	81.0	saccade	0.0	
5311741	626.0	fixation	0.0	
5312356	92.0	saccade	0.0	
5312449	161.0	fixation	0.0	
5312612	25.0	saccade	0.0	
5312635	232.0	fixation	0.0	
5312867	18.0	saccade	0.0	
5312886	231.0	fixation	0.0	
5313117	17.0	saccade	0.0	
5313135	426.0	fixation	0.0	
5313561	25.0	saccade	0.0	
5313603	806.0	fixation	0.0	
5314392	23.0	saccade	0.0	
5314415	164.0	fixation	0.0	
5314642	159.0	blink	1.0	
5314871				CS
