onset	duration	event_type	blink	message
8532500	501.0	fixation	0.0	
8533000	19.0	saccade	0.0	
8533019	239.0	fixation	0.0	
8533259	18.0	saccade	0.0	
8533277	205.0	fixation	0.0	
8533484	15.0	saccade	0.0	
8533501	175.0	fixation	0.0	
8533677	22.0	saccade	0.0	
8533699	285.0	fixation	0.0	
8534015	103.0	blink	1.0	
8533989	172.0	saccade	0.0	
8534169	316.0	fixation	0.0	
8534486	23.0	saccade	0.0	
8534508	337.0	fixation	0.0	
8534846	9.0	saccade	0.0	
8534857	223.0	fixation	0.0	
8535077	10.0	saccade	0.0	
8535087	307.0	fixation	0.0	
8535394	27.0	saccade	0.0	
8535422	232.0	fixation	0.0	
8535654	18.0	saccade	0.0	
8535672	304.0	fixation	0.0	
8535975	11.0	saccade	0.0	
8535986	336.0	fixation	0.0	
8536323	34.0	saccade	0.0	
8536356	450.0	fixation	0.0	
8536806	13.0	saccade	0.0	
8536820	344.0	fixation	0.0	
8537165	12.0	saccade	0.0	
8537180	803.0	fixation	0.0	
8537984	19.0	saccade	0.0	
8538004	278.0	fixation	0.0	
8538282	13.0	saccade	0.0	
8538297	717.0	fixation	0.0	
8539013	11.0	saccade	0.0	
8539026	453.0	fixation	0.0	
8539479	19.0	saccade	0.0	
8539498	489.0	fixation	0.0	
8539987	11.0	saccade	0.0	
8540001	608.0	fixation	0.0	
8540607	13.0	saccade	0.0	
8540622	256.0	fixation	0.0	
8540878	9.0	saccade	0.0	
8540888	734.0	fixation	0.0	
8541621	11.0	saccade	0.0	
8541632	938.0	fixation	0.0	
8541828	14.0	saccade	0.0	
8541840	324.0	fixation	0.0	
8542164	14.0	saccade	0.0	
8542180	203.0	fixation	0.0	
8542384	9.0	saccade	0.0	
8542394	9825.0	fixation	0.0	
8552256	73.0	blink	1.0	
8552220	166.0	saccade	0.0	
8560424				CS
8552402	16395.0	fixation	0.0	
8568781	35.0	saccade	0.0	
8568818	5218.0	fixation	0.0	
8574037	17.0	saccade	0.0	
8574056	404.0	fixation	0.0	
8574486	110.0	blink	1.0	
8574461	190.0	saccade	0.0	
8574656	566.0	fixation	0.0	
8575213	11.0	saccade	0.0	
8575227	1204.0	fixation	0.0	
8576431	21.0	saccade	0.0	
8576453	10370.0	fixation	0.0	
8586825	24.0	saccade	0.0	
8586854	5365.0	fixation	0.0	
8592215	13.0	saccade	0.0	
8592230	478.0	fixation	0.0	
8592708	11.0	saccade	0.0	
8592720	33.0	fixation	0.0	
8592784	116.0	blink	1.0	
8592757	183.0	saccade	0.0	
8593922				CS
8592953	4654.0	fixation	0.0	
8597608	19.0	saccade	0.0	
8597628	463.0	fixation	0.0	
8598124	130.0	blink	1.0	
8598091	219.0	saccade	0.0	
8598336	1209.0	fixation	0.0	
8599521	12.0	saccade	0.0	
8599531	853.0	fixation	0.0	
8600385	9.0	saccade	0.0	
8600396	16978.0	fixation	0.0	
8617407	107.0	blink	1.0	
8617372	195.0	saccade	0.0	
8623928				CS
8617579	19383.0	fixation	0.0	
8636996	111.0	blink	1.0	
8636963	212.0	saccade	0.0	
8637200	2047.0	fixation	0.0	
8639222	16.0	saccade	0.0	
8639240	25.0	fixation	0.0	
8639311	74.0	blink	1.0	
8639268	180.0	saccade	0.0	
8639449	792.0	fixation	0.0	
8640237	8.0	saccade	0.0	
8640246	240.0	fixation	0.0	
8640487	15.0	saccade	0.0	
8640505	168.0	fixation	0.0	
8640670	17.0	saccade	0.0	
8640687	492.0	fixation	0.0	
8641242	336.0	blink	1.0	
8641181	398.0	saccade	0.0	
8641583	145.0	fixation	0.0	
8641724	6.0	saccade	0.0	
8641730	338.0	fixation	0.0	
8641947	336.0	blink	1.0	
8641926	368.0	saccade	0.0	
8642298	64.0	fixation	0.0	
8642359	8.0	saccade	0.0	
8642369	153.0	fixation	0.0	
8642523	41.0	saccade	0.0	
8642566	84.0	fixation	0.0	
8642676	111.0	blink	1.0	
8642654	171.0	saccade	0.0	
8642839	247.0	fixation	0.0	
8643073	24.0	saccade	0.0	
8643103	196.0	fixation	0.0	
8643299	20.0	saccade	0.0	
8643320	208.0	fixation	0.0	
8643528	17.0	saccade	0.0	
8643546	280.0	fixation	0.0	
8643860	91.0	blink	1.0	
8643834	151.0	saccade	0.0	
8643998	259.0	fixation	0.0	
8644258	14.0	saccade	0.0	
8644273	199.0	fixation	0.0	
8644504	110.0	blink	1.0	
8644477	171.0	saccade	0.0	
8644668	427.0	fixation	0.0	
8645096	36.0	saccade	0.0	
8645134	180.0	fixation	0.0	
8645313	31.0	saccade	0.0	
8645344	88.0	fixation	0.0	
8645433	14.0	saccade	0.0	
8645447	163.0	fixation	0.0	
8645611	35.0	saccade	0.0	
8645647	108.0	fixation	0.0	
8645756	34.0	saccade	0.0	
8645791	209.0	fixation	0.0	
8646000	16.0	saccade	0.0	
8646018	36.0	fixation	0.0	
8646082	122.0	blink	1.0	
8646059	187.0	saccade	0.0	
8646259	157.0	fixation	0.0	
8646416	9.0	saccade	0.0	
8646425	374.0	fixation	0.0	
8646799	13.0	saccade	0.0	
8646813	260.0	fixation	0.0	
8647076	20.0	saccade	0.0	
8647094	284.0	fixation	0.0	
8647380	11.0	saccade	0.0	
8647390	262.0	fixation	0.0	
8647652	12.0	saccade	0.0	
8647664	415.0	fixation	0.0	
8648080	27.0	saccade	0.0	
8648113	188.0	fixation	0.0	
8648301	11.0	saccade	0.0	
8648314	66.0	fixation	0.0	
8648412	91.0	blink	1.0	
8648386	157.0	saccade	0.0	
8648569	802.0	fixation	0.0	
8649373	20.0	saccade	0.0	
8649393	638.0	fixation	0.0	
8650062	117.0	blink	1.0	
8650037	177.0	saccade	0.0	
8650238	976.0	fixation	0.0	
8651215	16.0	saccade	0.0	
8651234	177.0	fixation	0.0	
8651444	110.0	blink	1.0	
8651420	172.0	saccade	0.0	
8651623	268.0	fixation	0.0	
8651892	25.0	saccade	0.0	
8651916	380.0	fixation	0.0	
8652298	19.0	saccade	0.0	
8652315	441.0	fixation	0.0	
8652759	7.0	saccade	0.0	
8652766	179.0	fixation	0.0	
8652946	12.0	saccade	0.0	
8652957	407.0	fixation	0.0	
8653401	110.0	blink	1.0	
8653373	178.0	saccade	0.0	
8653587	767.0	fixation	0.0	
8654354	30.0	saccade	0.0	
8654387	226.0	fixation	0.0	
8654613	38.0	saccade	0.0	
8654651	180.0	fixation	0.0	
8654833	27.0	saccade	0.0	
8654861	311.0	fixation	0.0	
8655173	11.0	saccade	0.0	
8655187	306.0	fixation	0.0	
8655493	24.0	saccade	0.0	
8655518	528.0	fixation	0.0	
8656046	8.0	saccade	0.0	
8656055	344.0	fixation	0.0	
8656400	6.0	saccade	0.0	
8656406	138.0	fixation	0.0	
8656545	26.0	saccade	0.0	
8656571	327.0	fixation	0.0	
8656931	133.0	blink	1.0	
8656905	194.0	saccade	0.0	
8657120	359.0	fixation	0.0	
8657479	15.0	saccade	0.0	
8657496	329.0	fixation	0.0	
8657826	12.0	saccade	0.0	
8657838	314.0	fixation	0.0	
8658151	21.0	saccade	0.0	
8658419				CS
8658172	347.0	fixation	0.0	
8658520	17.0	saccade	0.0	
8658536	377.0	fixation	0.0	
8658914	18.0	saccade	0.0	
8658932	580.0	fixation	0.0	
8659514	26.0	saccade	0.0	
8659540	408.0	fixation	0.0	
8659949	26.0	saccade	0.0	
8659989	219.0	fixation	0.0	
8660210	31.0	saccade	0.0	
8660247	211.0	fixation	0.0	
8660450	35.0	saccade	0.0	
8660487	278.0	fixation	0.0	
8660766	34.0	saccade	0.0	
8660801	221.0	fixation	0.0	
8661022	39.0	saccade	0.0	
8661062	197.0	fixation	0.0	
8661260	41.0	saccade	0.0	
8661300	205.0	fixation	0.0	
8661506	39.0	saccade	0.0	
8661546	228.0	fixation	0.0	
8661775	39.0	saccade	0.0	
8661813	197.0	fixation	0.0	
8662038	111.0	blink	1.0	
8662016	168.0	saccade	0.0	
8662188	261.0	fixation	0.0	
8662446	18.0	saccade	0.0	
8662468	188.0	fixation	0.0	
8662652	19.0	saccade	0.0	
8662671	540.0	fixation	0.0	
8663211	22.0	saccade	0.0	
8663239	167.0	fixation	0.0	
8663408	23.0	saccade	0.0	
8663430	655.0	fixation	0.0	
8664086	20.0	saccade	0.0	
8664105	274.0	fixation	0.0	
8664381	20.0	saccade	0.0	
8664402	291.0	fixation	0.0	
8664693	24.0	saccade	0.0	
8664721	165.0	fixation	0.0	
8664888	39.0	saccade	0.0	
8664925	246.0	fixation	0.0	
8665171	34.0	saccade	0.0	
8665207	496.0	fixation	0.0	
8665703	21.0	saccade	0.0	
8665724	1008.0	fixation	0.0	
8666732	11.0	saccade	0.0	
8666744	1657.0	fixation	0.0	
8668401	8.0	saccade	0.0	
8668409	282.0	fixation	0.0	
8668691	10.0	saccade	0.0	
8668702	243.0	fixation	0.0	
8668973	143.0	blink	1.0	
8668950	204.0	saccade	0.0	
8669173	503.0	fixation	0.0	
8669676	6.0	saccade	0.0	
8669686	480.0	fixation	0.0	
8670167	14.0	saccade	0.0	
8670183	241.0	fixation	0.0	
8670426	7.0	saccade	0.0	
8670433	419.0	fixation	0.0	
8670852	7.0	saccade	0.0	
8670859	180.0	fixation	0.0	
8671039	8.0	saccade	0.0	
8671048	1856.0	fixation	0.0	
8672907	20.0	saccade	0.0	
8672924	312.0	fixation	0.0	
8673238	18.0	saccade	0.0	
8673255	982.0	fixation	0.0	
8674237	9.0	saccade	0.0	
8674246	1891.0	fixation	0.0	
8676137	8.0	saccade	0.0	
8676145	78.0	fixation	0.0	
8676224	12.0	saccade	0.0	
8676236	431.0	fixation	0.0	
8676668	9.0	saccade	0.0	
8676679	699.0	fixation	0.0	
8677378	8.0	saccade	0.0	
8677386	1246.0	fixation	0.0	
8678633	7.0	saccade	0.0	
8678641	2730.0	fixation	0.0	
8681373	9.0	saccade	0.0	
8681380	84.0	fixation	0.0	
8681465	15.0	saccade	0.0	
8681481	261.0	fixation	0.0	
8681742	7.0	saccade	0.0	
8681749	921.0	fixation	0.0	
8682670	21.0	saccade	0.0	
8682692	419.0	fixation	0.0	
8683113	18.0	saccade	0.0	
8683130	826.0	fixation	0.0	
8683956	8.0	saccade	0.0	
8683964	1651.0	fixation	0.0	
8684823	106.0	blink	1.0	
8684786	208.0	saccade	0.0	
8684996	448.0	fixation	0.0	
8685436	17.0	saccade	0.0	
8685454	357.0	fixation	0.0	
8685810	7.0	saccade	0.0	
8685817	384.0	fixation	0.0	
8686201	7.0	saccade	0.0	
8686208	880.0	fixation	0.0	
8687088	21.0	saccade	0.0	
8687110	266.0	fixation	0.0	
8687375	22.0	saccade	0.0	
8687400	1278.0	fixation	0.0	
8688680	6.0	saccade	0.0	
8688924				CS
8688688	607.0	fixation	0.0	
8689302	125.0	saccade	0.0	
8689434	476.0	fixation	0.0	
8689896	16.0	saccade	0.0	
8689914	292.0	fixation	0.0	
8690206	21.0	saccade	0.0	
8690227	301.0	fixation	0.0	
8690528	20.0	saccade	0.0	
8690549	271.0	fixation	0.0	
8690821	20.0	saccade	0.0	
8690843	503.0	fixation	0.0	
8691347	9.0	saccade	0.0	
8691355	1786.0	fixation	0.0	
8693142	18.0	saccade	0.0	
8693160	1901.0	fixation	0.0	
8695062	13.0	saccade	0.0	
8695077	6087.0	fixation	0.0	
8701162	18.0	saccade	0.0	
8701182	92.0	fixation	0.0	
8701274	26.0	saccade	0.0	
8701300	23.0	fixation	0.0	
8701323	18.0	saccade	0.0	
8701341	13119.0	fixation	0.0	
8714493	149.0	blink	1.0	
8714465	228.0	saccade	0.0	
8714701	1711.0	fixation	0.0	
8716412	14.0	saccade	0.0	
8716427	965.0	fixation	0.0	
8717394	16.0	saccade	0.0	
8717409	598.0	fixation	0.0	
8718007	13.0	saccade	0.0	
8718019	800.0	fixation	0.0	
8718819	8.0	saccade	0.0	
8718827	383.0	fixation	0.0	
8719210	9.0	saccade	0.0	
8719219	1938.0	fixation	0.0	
8719958	10.0	saccade	0.0	
8719968	340.0	fixation	0.0	
8720309	8.0	saccade	0.0	
8720319	497.0	fixation	0.0	
8720817	12.0	saccade	0.0	
8720830	449.0	fixation	0.0	
8721279	14.0	saccade	0.0	
8721294	194.0	fixation	0.0	
8721487	24.0	saccade	0.0	
8721512	362.0	fixation	0.0	
8721875	9.0	saccade	0.0	
8721923				CS
8721885	608.0	fixation	0.0	
8722493	21.0	saccade	0.0	
8722514	1708.0	fixation	0.0	
8724223	13.0	saccade	0.0	
8724238	221.0	fixation	0.0	
8724477	89.0	saccade	0.0	
8724577	225.0	fixation	0.0	
8724841	180.0	blink	1.0	
8724812	288.0	saccade	0.0	
8725105	23.0	fixation	0.0	
8725113	6.0	saccade	0.0	
8725119	819.0	fixation	0.0	
8725940	16.0	saccade	0.0	
8725955	460.0	fixation	0.0	
8726414	20.0	saccade	0.0	
8726435	389.0	fixation	0.0	
8726824	22.0	saccade	0.0	
8726846	286.0	fixation	0.0	
8727132	25.0	saccade	0.0	
8727160	228.0	fixation	0.0	
8727386	14.0	saccade	0.0	
8727402	371.0	fixation	0.0	
8727820	180.0	blink	1.0	
8727786	276.0	saccade	0.0	
8728070	214.0	fixation	0.0	
8728284	23.0	saccade	0.0	
8728307	268.0	fixation	0.0	
8728578	16.0	saccade	0.0	
8728592	517.0	fixation	0.0	
8729110	17.0	saccade	0.0	
8729128	294.0	fixation	0.0	
8729422	15.0	saccade	0.0	
8729438	261.0	fixation	0.0	
8729738	103.0	blink	1.0	
8729706	170.0	saccade	0.0	
8729895	538.0	fixation	0.0	
8730480	252.0	blink	1.0	
8730439	345.0	saccade	0.0	
8751422				CS
8730785	21375.0	fixation	0.0	
8752160	42.0	saccade	0.0	
8752202	29845.0	fixation	0.0	
8782099	154.0	blink	1.0	
8782048	262.0	saccade	0.0	
8782927				CS
8782315	4984.0	fixation	0.0	
8787340	114.0	blink	1.0	
8787311	208.0	saccade	0.0	
8787521	6998.0	fixation	0.0	
8794501	16.0	saccade	0.0	
8794518	167.0	fixation	0.0	
8794719	146.0	blink	1.0	
8794690	244.0	saccade	0.0	
8794943	115.0	fixation	0.0	
8795076	157.0	blink	1.0	
8795047	245.0	saccade	0.0	
8795297	150.0	fixation	0.0	
8795447	73.0	saccade	0.0	
8795520	22.0	fixation	0.0	
8795591	229.0	blink	1.0	
8795542	436.0	saccade	0.0	
8795883	79.0	fixation	0.0	
8795962	51.0	saccade	0.0	
8796015	104.0	fixation	0.0	
8796119	70.0	saccade	0.0	
8796190	427.0	fixation	0.0	
8796616	17.0	saccade	0.0	
8796635	175.0	fixation	0.0	
8796851	271.0	blink	1.0	
8796814	356.0	saccade	0.0	
8797180	120.0	fixation	0.0	
8797291	35.0	saccade	0.0	
8797326	123.0	fixation	0.0	
8797449	71.0	saccade	0.0	
8797521	124.0	fixation	0.0	
8797646	14.0	saccade	0.0	
8797663	136.0	fixation	0.0	
8797799	66.0	saccade	0.0	
8797874	206.0	fixation	0.0	
8798105	118.0	blink	1.0	
8798081	182.0	saccade	0.0	
8798270	185.0	fixation	0.0	
8798456	78.0	saccade	0.0	
8798534	100.0	fixation	0.0	
8798634	22.0	saccade	0.0	
8798657	114.0	fixation	0.0	
8798771	68.0	saccade	0.0	
8798840	266.0	fixation	0.0	
8799106	13.0	saccade	0.0	
8799120	461.0	fixation	0.0	
8799581	21.0	saccade	0.0	
8799603	328.0	fixation	0.0	
8799934	19.0	saccade	0.0	
8799952	419.0	fixation	0.0	
8800404	97.0	blink	1.0	
8800378	161.0	saccade	0.0	
8800563	536.0	fixation	0.0	
8801076	5.0	saccade	0.0	
8801083	298.0	fixation	0.0	
8801381	7.0	saccade	0.0	
8801388	664.0	fixation	0.0	
8801746	9.0	saccade	0.0	
8801756	308.0	fixation	0.0	
8802110	83.0	blink	1.0	
8802077	171.0	saccade	0.0	
8802251	734.0	fixation	0.0	
8802986	10.0	saccade	0.0	
8803004	665.0	fixation	0.0	
8803669	16.0	saccade	0.0	
8803686	286.0	fixation	0.0	
8803972	20.0	saccade	0.0	
8803993	338.0	fixation	0.0	
8804334	10.0	saccade	0.0	
8804342	388.0	fixation	0.0	
8804729	11.0	saccade	0.0	
8804742	1059.0	fixation	0.0	
8805802	10.0	saccade	0.0	
8805812	395.0	fixation	0.0	
8806206	7.0	saccade	0.0	
8806213	713.0	fixation	0.0	
8806525	8.0	saccade	0.0	
8806533	91.0	fixation	0.0	
8806659	129.0	blink	1.0	
8806632	199.0	saccade	0.0	
8806853	484.0	fixation	0.0	
8807316	21.0	saccade	0.0	
8807336	502.0	fixation	0.0	
8807838	16.0	saccade	0.0	
8807855	257.0	fixation	0.0	
8808113	13.0	saccade	0.0	
8808126	188.0	fixation	0.0	
8808348	102.0	blink	1.0	
8808323	163.0	saccade	0.0	
8808512	1488.0	fixation	0.0	
8810000	14.0	saccade	0.0	
8810014	364.0	fixation	0.0	
8810378	8.0	saccade	0.0	
8810389	22.0	fixation	0.0	
8810444	147.0	blink	1.0	
8810420	216.0	saccade	0.0	
8810652	346.0	fixation	0.0	
8810999	17.0	saccade	0.0	
8811425				CS
8811015	995.0	fixation	0.0	
8812011	20.0	saccade	0.0	
8812031	574.0	fixation	0.0	
8812607	27.0	saccade	0.0	
8812633	404.0	fixation	0.0	
8813038	25.0	saccade	0.0	
8813063	541.0	fixation	0.0	
8813606	13.0	saccade	0.0	
8813621	1579.0	fixation	0.0	
8815200	9.0	saccade	0.0	
8815209	681.0	fixation	0.0	
8815890	9.0	saccade	0.0	
8815899	1762.0	fixation	0.0	
8817661	9.0	saccade	0.0	
8817670	1366.0	fixation	0.0	
8819037	54.0	saccade	0.0	
8819095	4225.0	fixation	0.0	
8823346	127.0	blink	1.0	
8823323	198.0	saccade	0.0	
8823555	1440.0	fixation	0.0	
8824995	16.0	saccade	0.0	
8825012	976.0	fixation	0.0	
8825989	38.0	saccade	0.0	
8826027	3053.0	fixation	0.0	
8829116	95.0	blink	1.0	
8829080	169.0	saccade	0.0	
8829284	2158.0	fixation	0.0	
8831442	13.0	saccade	0.0	
8831456	1024.0	fixation	0.0	
8832509	100.0	blink	1.0	
8832487	178.0	saccade	0.0	
8832670	2445.0	fixation	0.0	
8835115	16.0	saccade	0.0	
8835131	2419.0	fixation	0.0	
8837579	104.0	blink	1.0	
8837557	183.0	saccade	0.0	
8843424				CS
8837737	12394.0	fixation	0.0	
8850154	105.0	blink	1.0	
8850131	176.0	saccade	0.0	
8850318	290.0	fixation	0.0	
8850610	5.0	saccade	0.0	
8850617	1080.0	fixation	0.0	
8851697	7.0	saccade	0.0	
8851704	1971.0	fixation	0.0	
8852587	7.0	saccade	0.0	
8852595	247.0	fixation	0.0	
8852868	107.0	blink	1.0	
8852846	161.0	saccade	0.0	
8853024	862.0	fixation	0.0	
8853870	93.0	saccade	0.0	
8853963	117.0	fixation	0.0	
8854081	19.0	saccade	0.0	
8854100	141.0	fixation	0.0	
8854241	69.0	saccade	0.0	
8854311	182.0	fixation	0.0	
8854492	23.0	saccade	0.0	
8854514	204.0	fixation	0.0	
8854745	95.0	blink	1.0	
8854724	157.0	saccade	0.0	
8854899	395.0	fixation	0.0	
8855294	10.0	saccade	0.0	
8855305	282.0	fixation	0.0	
8855588	20.0	saccade	0.0	
8855608	224.0	fixation	0.0	
8855832	13.0	saccade	0.0	
8855846	194.0	fixation	0.0	
8856040	9.0	saccade	0.0	
8856050	205.0	fixation	0.0	
