onset	duration	event_type	blink	message
9316477	119.0	blink	1.0	
9316450	198.0	saccade	0.0	
9316652	507.0	fixation	0.0	
9317151	38.0	saccade	0.0	
9317192	223.0	fixation	0.0	
9317416	22.0	saccade	0.0	
9317444	2052.0	fixation	0.0	
9319487	13.0	saccade	0.0	
9319501	1872.0	fixation	0.0	
9321371	15.0	saccade	0.0	
9321386	221.0	fixation	0.0	
9321609	19.0	saccade	0.0	
9321628	3785.0	fixation	0.0	
9325468	69.0	blink	1.0	
9325414	169.0	saccade	0.0	
9325606	1715.0	fixation	0.0	
9327322	17.0	saccade	0.0	
9327341	1005.0	fixation	0.0	
9328344	19.0	saccade	0.0	
9328364	494.0	fixation	0.0	
9328914	85.0	blink	1.0	
9328882	158.0	saccade	0.0	
9329068	397.0	fixation	0.0	
9329466	11.0	saccade	0.0	
9329478	518.0	fixation	0.0	
9329994	14.0	saccade	0.0	
9330008	310.0	fixation	0.0	
9330319	13.0	saccade	0.0	
9330334	342.0	fixation	0.0	
9330707	75.0	blink	1.0	
9330678	158.0	saccade	0.0	
9330834	278.0	fixation	0.0	
9331109	9.0	saccade	0.0	
9331119	1021.0	fixation	0.0	
9332140	18.0	saccade	0.0	
9332158	359.0	fixation	0.0	
9332519	15.0	saccade	0.0	
9332537	536.0	fixation	0.0	
9333100	82.0	blink	1.0	
9333074	155.0	saccade	0.0	
9333237	1048.0	fixation	0.0	
9334273	16.0	saccade	0.0	
9334292	315.0	fixation	0.0	
9334608	9.0	saccade	0.0	
9334684				CS
9334617	688.0	fixation	0.0	
9335307	23.0	saccade	0.0	
9335329	481.0	fixation	0.0	
9335811	17.0	saccade	0.0	
9335828	227.0	fixation	0.0	
9336058	27.0	saccade	0.0	
9336089	911.0	fixation	0.0	
9337000	24.0	saccade	0.0	
9337024	366.0	fixation	0.0	
9337391	26.0	saccade	0.0	
9337421	232.0	fixation	0.0	
9337650	23.0	saccade	0.0	
9337672	256.0	fixation	0.0	
9337929	19.0	saccade	0.0	
9337948	128.0	fixation	0.0	
9338115	70.0	blink	1.0	
9338077	149.0	saccade	0.0	
9338230	151.0	fixation	0.0	
9338381	12.0	saccade	0.0	
9338399	269.0	fixation	0.0	
9338663	32.0	saccade	0.0	
9338697	307.0	fixation	0.0	
9339006	26.0	saccade	0.0	
9339040	188.0	fixation	0.0	
9339229	25.0	saccade	0.0	
9339253	141.0	fixation	0.0	
9339429	55.0	blink	1.0	
9339404	128.0	saccade	0.0	
9339541	202.0	fixation	0.0	
9339735	11.0	saccade	0.0	
9339746	226.0	fixation	0.0	
9340005	110.0	blink	1.0	
9339973	197.0	saccade	0.0	
9340177	405.0	fixation	0.0	
9340576	14.0	saccade	0.0	
9340590	867.0	fixation	0.0	
9341457	14.0	saccade	0.0	
9341475	360.0	fixation	0.0	
9341836	15.0	saccade	0.0	
9341852	20.0	fixation	0.0	
9341906	95.0	blink	1.0	
9341875	180.0	saccade	0.0	
9342072	16113.0	fixation	0.0	
9358186	139.0	saccade	0.0	
9358325	28.0	fixation	0.0	
9358353	11.0	saccade	0.0	
9358364	721.0	fixation	0.0	
9359047	23.0	saccade	0.0	
9365183				CS
9359070	13222.0	fixation	0.0	
9372293	22.0	saccade	0.0	
9372314	15856.0	fixation	0.0	
9388216	52.0	blink	1.0	
9388178	132.0	saccade	0.0	
9388308	24.0	fixation	0.0	
9388326	15.0	saccade	0.0	
9388341	1306.0	fixation	0.0	
9389663	89.0	saccade	0.0	
9389768	1043.0	fixation	0.0	
9390811	8.0	saccade	0.0	
9390823	926.0	fixation	0.0	
9391745	10.0	saccade	0.0	
9391756	458.0	fixation	0.0	
9392213	8.0	saccade	0.0	
9392223	497.0	fixation	0.0	
9392720	8.0	saccade	0.0	
9392731	1153.0	fixation	0.0	
9393922	71.0	blink	1.0	
9393889	155.0	saccade	0.0	
9394049	343.0	fixation	0.0	
9394382	7.0	saccade	0.0	
9394389	971.0	fixation	0.0	
9395020	7.0	saccade	0.0	
9395027	1023.0	fixation	0.0	
9395412	9.0	saccade	0.0	
9395421	517.0	fixation	0.0	
9395940	12.0	saccade	0.0	
9395950	187.0	fixation	0.0	
9396138	19.0	saccade	0.0	
9396157	239.0	fixation	0.0	
9396430	75.0	blink	1.0	
9396397	159.0	saccade	0.0	
9396680				CS
9396574	216.0	fixation	0.0	
9396791	18.0	saccade	0.0	
9396809	569.0	fixation	0.0	
9397380	14.0	saccade	0.0	
9397392	276.0	fixation	0.0	
9397669	24.0	saccade	0.0	
9397693	336.0	fixation	0.0	
9398029	29.0	saccade	0.0	
9398059	216.0	fixation	0.0	
9398275	19.0	saccade	0.0	
9398295	304.0	fixation	0.0	
9398599	28.0	saccade	0.0	
9398628	215.0	fixation	0.0	
9398844	28.0	saccade	0.0	
9398873	343.0	fixation	0.0	
9399217	36.0	saccade	0.0	
9399254	246.0	fixation	0.0	
9399501	25.0	saccade	0.0	
9399531	458.0	fixation	0.0	
9399990	14.0	saccade	0.0	
9400003	412.0	fixation	0.0	
9400415	9.0	saccade	0.0	
9400424	937.0	fixation	0.0	
9400940	6.0	saccade	0.0	
9400946	820.0	fixation	0.0	
9401244	8.0	saccade	0.0	
9401252	947.0	fixation	0.0	
9402199	8.0	saccade	0.0	
9402207	3770.0	fixation	0.0	
9405977	8.0	saccade	0.0	
9405993	942.0	fixation	0.0	
9406927	6.0	saccade	0.0	
9406933	106.0	fixation	0.0	
9407078	97.0	blink	1.0	
9407043	193.0	saccade	0.0	
9407236	605.0	fixation	0.0	
9407869	153.0	blink	1.0	
9407844	231.0	saccade	0.0	
9408079	213.0	fixation	0.0	
9408289	20.0	saccade	0.0	
9408309	323.0	fixation	0.0	
9408632	20.0	saccade	0.0	
9408654	302.0	fixation	0.0	
9408954	7.0	saccade	0.0	
9408961	965.0	fixation	0.0	
9409927	10.0	saccade	0.0	
9409938	360.0	fixation	0.0	
9410300	18.0	saccade	0.0	
9410316	267.0	fixation	0.0	
9410583	23.0	saccade	0.0	
9410611	154.0	fixation	0.0	
9410761	9.0	saccade	0.0	
9410774	4476.0	fixation	0.0	
9415245	19.0	saccade	0.0	
9415264	407.0	fixation	0.0	
9415672	10.0	saccade	0.0	
9415683	1070.0	fixation	0.0	
9416752	7.0	saccade	0.0	
9416759	1879.0	fixation	0.0	
9417562	8.0	saccade	0.0	
9417570	1600.0	fixation	0.0	
9419170	7.0	saccade	0.0	
9419177	2338.0	fixation	0.0	
9421515	13.0	saccade	0.0	
9421531	1349.0	fixation	0.0	
9422878	8.0	saccade	0.0	
9422885	2242.0	fixation	0.0	
9425158	117.0	blink	1.0	
9425134	183.0	saccade	0.0	
9425338	1808.0	fixation	0.0	
9427148	12.0	saccade	0.0	
9427162	283.0	fixation	0.0	
9427445	21.0	saccade	0.0	
9427467	586.0	fixation	0.0	
9428052	12.0	saccade	0.0	
9428679				CS
9428066	2598.0	fixation	0.0	
9430663	21.0	saccade	0.0	
9430684	1005.0	fixation	0.0	
9431691	26.0	saccade	0.0	
9431716	696.0	fixation	0.0	
9432414	17.0	saccade	0.0	
9432433	1188.0	fixation	0.0	
9433619	8.0	saccade	0.0	
9433627	4855.0	fixation	0.0	
9437288	7.0	saccade	0.0	
9437295	4353.0	fixation	0.0	
9438008	119.0	blink	1.0	
9437982	199.0	saccade	0.0	
9438182	927.0	fixation	0.0	
9439106	6.0	saccade	0.0	
9439113	1181.0	fixation	0.0	
9440296	6.0	saccade	0.0	
9440303	491.0	fixation	0.0	
9440795	9.0	saccade	0.0	
9440804	434.0	fixation	0.0	
9441270	97.0	blink	1.0	
9441241	186.0	saccade	0.0	
9441429	520.0	fixation	0.0	
9441950	8.0	saccade	0.0	
9441958	5866.0	fixation	0.0	
9447825	17.0	saccade	0.0	
9447842	6889.0	fixation	0.0	
9454732	26.0	saccade	0.0	
9458184				CS
9454759	20465.0	fixation	0.0	
9475224	22.0	saccade	0.0	
9487183				CS
9475248	26282.0	fixation	0.0	
9501575	75.0	blink	1.0	
9501537	173.0	saccade	0.0	
9501716	610.0	fixation	0.0	
9502313	13.0	saccade	0.0	
9502328	59.0	fixation	0.0	
9502425	272.0	blink	1.0	
9502390	361.0	saccade	0.0	
9502751	54.0	fixation	0.0	
9502802	15.0	saccade	0.0	
9502817	128.0	fixation	0.0	
9502947	18.0	saccade	0.0	
9502965	267.0	fixation	0.0	
9503234	35.0	saccade	0.0	
9503269	114.0	fixation	0.0	
9503427	112.0	blink	1.0	
9503383	201.0	saccade	0.0	
9503586	306.0	fixation	0.0	
9503893	17.0	saccade	0.0	
9503913	66.0	fixation	0.0	
9504018	275.0	blink	1.0	
9503984	350.0	saccade	0.0	
9504347	109.0	fixation	0.0	
9504444	9.0	saccade	0.0	
9504455	214.0	fixation	0.0	
9504670	12.0	saccade	0.0	
9504686	159.0	fixation	0.0	
9504842	16.0	saccade	0.0	
9504861	163.0	fixation	0.0	
9505025	17.0	saccade	0.0	
9505042	404.0	fixation	0.0	
9505448	9.0	saccade	0.0	
9505456	157.0	fixation	0.0	
9505612	8.0	saccade	0.0	
9505621	230.0	fixation	0.0	
9505854	12.0	saccade	0.0	
9505863	68.0	fixation	0.0	
9505960	95.0	blink	1.0	
9505934	171.0	saccade	0.0	
9506127	157.0	fixation	0.0	
9506284	19.0	saccade	0.0	
9506304	199.0	fixation	0.0	
9506503	15.0	saccade	0.0	
9506518	240.0	fixation	0.0	
9506759	12.0	saccade	0.0	
9506771	150.0	fixation	0.0	
9506921	11.0	saccade	0.0	
9506933	198.0	fixation	0.0	
9507131	7.0	saccade	0.0	
9507139	445.0	fixation	0.0	
9507586	8.0	saccade	0.0	
9507593	683.0	fixation	0.0	
9508276	13.0	saccade	0.0	
9508289	198.0	fixation	0.0	
9508487	11.0	saccade	0.0	
9508499	227.0	fixation	0.0	
9508727	21.0	saccade	0.0	
9508748	274.0	fixation	0.0	
9509022	8.0	saccade	0.0	
9509030	599.0	fixation	0.0	
9509348	23.0	saccade	0.0	
9509371	363.0	fixation	0.0	
9509734	25.0	saccade	0.0	
9509759	465.0	fixation	0.0	
9510224	9.0	saccade	0.0	
9510235	518.0	fixation	0.0	
9510753	11.0	saccade	0.0	
9510764	161.0	fixation	0.0	
9510926	6.0	saccade	0.0	
9510933	267.0	fixation	0.0	
9511201	10.0	saccade	0.0	
9511211	182.0	fixation	0.0	
9511393	7.0	saccade	0.0	
9511400	226.0	fixation	0.0	
9511656	151.0	blink	1.0	
9511632	210.0	saccade	0.0	
9511863	623.0	fixation	0.0	
9512486	10.0	saccade	0.0	
9512496	1161.0	fixation	0.0	
9513004	9.0	saccade	0.0	
9513013	375.0	fixation	0.0	
9513389	9.0	saccade	0.0	
9513397	467.0	fixation	0.0	
9513905	100.0	blink	1.0	
9513874	163.0	saccade	0.0	
9514065	397.0	fixation	0.0	
9514464	17.0	saccade	0.0	
9514480	20.0	fixation	0.0	
9514534	123.0	blink	1.0	
9514513	183.0	saccade	0.0	
9514729	210.0	fixation	0.0	
9514939	7.0	saccade	0.0	
9514946	270.0	fixation	0.0	
9515216	17.0	saccade	0.0	
9515234	37.0	fixation	0.0	
9515308	96.0	blink	1.0	
9515286	155.0	saccade	0.0	
9515477	366.0	fixation	0.0	
9515844	11.0	saccade	0.0	
9515855	199.0	fixation	0.0	
9516055	10.0	saccade	0.0	
9516065	242.0	fixation	0.0	
9516358	69.0	blink	1.0	
9516332	130.0	saccade	0.0	
9516489	391.0	fixation	0.0	
9516854	25.0	saccade	0.0	
9516884	239.0	fixation	0.0	
9517124	24.0	saccade	0.0	
9517181				CS
9517151	416.0	fixation	0.0	
9517567	14.0	saccade	0.0	
9517583	243.0	fixation	0.0	
9517825	23.0	saccade	0.0	
9517848	262.0	fixation	0.0	
9518112	22.0	saccade	0.0	
9518141	407.0	fixation	0.0	
9518548	19.0	saccade	0.0	
9518568	858.0	fixation	0.0	
9519465	122.0	blink	1.0	
9519431	190.0	saccade	0.0	
9519639	274.0	fixation	0.0	
9519895	6.0	saccade	0.0	
9519901	256.0	fixation	0.0	
9520158	16.0	saccade	0.0	
9520175	205.0	fixation	0.0	
9520380	22.0	saccade	0.0	
9520401	143.0	fixation	0.0	
9520544	23.0	saccade	0.0	
9520567	195.0	fixation	0.0	
9520798	78.0	blink	1.0	
9520772	137.0	saccade	0.0	
9520939	221.0	fixation	0.0	
9521132	19.0	saccade	0.0	
9521151	232.0	fixation	0.0	
9521383	28.0	saccade	0.0	
9521411	217.0	fixation	0.0	
9521627	19.0	saccade	0.0	
9521647	412.0	fixation	0.0	
9522060	18.0	saccade	0.0	
9522077	379.0	fixation	0.0	
9522459	8.0	saccade	0.0	
9522466	428.0	fixation	0.0	
9522895	25.0	saccade	0.0	
9522920	197.0	fixation	0.0	
9523118	17.0	saccade	0.0	
9523136	441.0	fixation	0.0	
9523575	20.0	saccade	0.0	
9523596	369.0	fixation	0.0	
9523965	15.0	saccade	0.0	
9523980	297.0	fixation	0.0	
9524279	9.0	saccade	0.0	
9524287	161.0	fixation	0.0	
9524479	76.0	blink	1.0	
9524458	130.0	saccade	0.0	
9524616	289.0	fixation	0.0	
9524905	9.0	saccade	0.0	
9524923	201.0	fixation	0.0	
9525125	18.0	saccade	0.0	
9525144	304.0	fixation	0.0	
9525450	21.0	saccade	0.0	
9525470	509.0	fixation	0.0	
9525978	38.0	saccade	0.0	
9526017	249.0	fixation	0.0	
9526265	51.0	saccade	0.0	
9526316	949.0	fixation	0.0	
9527265	13.0	saccade	0.0	
9527279	1235.0	fixation	0.0	
9528514	12.0	saccade	0.0	
9528528	326.0	fixation	0.0	
9528853	11.0	saccade	0.0	
9528864	1182.0	fixation	0.0	
9530046	42.0	saccade	0.0	
9530090	239.0	fixation	0.0	
9530330	37.0	saccade	0.0	
9530368	603.0	fixation	0.0	
9530972	14.0	saccade	0.0	
9530986	284.0	fixation	0.0	
9531271	6.0	saccade	0.0	
9531277	1726.0	fixation	0.0	
9533004	20.0	saccade	0.0	
9533022	70.0	fixation	0.0	
9533092	21.0	saccade	0.0	
9533113	583.0	fixation	0.0	
9533696	19.0	saccade	0.0	
9533715	346.0	fixation	0.0	
9534061	9.0	saccade	0.0	
9534070	412.0	fixation	0.0	
9534482	21.0	saccade	0.0	
9534503	321.0	fixation	0.0	
9534824	15.0	saccade	0.0	
9534839	915.0	fixation	0.0	
9535754	7.0	saccade	0.0	
9535763	327.0	fixation	0.0	
9536091	8.0	saccade	0.0	
9536101	264.0	fixation	0.0	
9536362	12.0	saccade	0.0	
9536378	206.0	fixation	0.0	
9536610	85.0	blink	1.0	
9536587	152.0	saccade	0.0	
9536740	305.0	fixation	0.0	
9537045	17.0	saccade	0.0	
9537065	1986.0	fixation	0.0	
9539048	23.0	saccade	0.0	
9539073	259.0	fixation	0.0	
9539333	24.0	saccade	0.0	
9539357	1867.0	fixation	0.0	
9541223	9.0	saccade	0.0	
9541233	767.0	fixation	0.0	
9542001	11.0	saccade	0.0	
9542011	2969.0	fixation	0.0	
9544982	7.0	saccade	0.0	
9544991	731.0	fixation	0.0	
9545721	12.0	saccade	0.0	
9545734	2697.0	fixation	0.0	
9548430	8.0	saccade	0.0	
9548438	130.0	fixation	0.0	
9548621	65.0	blink	1.0	
9548576	173.0	saccade	0.0	
9548778	570.0	fixation	0.0	
9549349	9.0	saccade	0.0	
9549358	822.0	fixation	0.0	
9550180				CS
9550182	29.0	saccade	0.0	
9550211	320.0	fixation	0.0	
9550531	33.0	saccade	0.0	
9550566	514.0	fixation	0.0	
9551080	31.0	saccade	0.0	
9551111	476.0	fixation	0.0	
9551588	27.0	saccade	0.0	
9551618	1577.0	fixation	0.0	
9553192	16.0	saccade	0.0	
9553210	243.0	fixation	0.0	
9553452	18.0	saccade	0.0	
9553473	657.0	fixation	0.0	
9554132	9.0	saccade	0.0	
9554142	494.0	fixation	0.0	
9554635	12.0	saccade	0.0	
9554648	2084.0	fixation	0.0	
9556732	12.0	saccade	0.0	
9556744	1338.0	fixation	0.0	
9558083	11.0	saccade	0.0	
9558095	1630.0	fixation	0.0	
9559724	11.0	saccade	0.0	
9559737	669.0	fixation	0.0	
9560406	6.0	saccade	0.0	
9560412	127.0	fixation	0.0	
9560540	11.0	saccade	0.0	
9560550	456.0	fixation	0.0	
9561008	6.0	saccade	0.0	
9561015	2462.0	fixation	0.0	
9563478	13.0	saccade	0.0	
9563491	320.0	fixation	0.0	
9563858	207.0	blink	1.0	
9563815	319.0	saccade	0.0	
9564145	578.0	fixation	0.0	
9564709	11.0	saccade	0.0	
9564721	2126.0	fixation	0.0	
9566847	31.0	saccade	0.0	
9566878	2389.0	fixation	0.0	
9569267	22.0	saccade	0.0	
9569290	2006.0	fixation	0.0	
9571297	16.0	saccade	0.0	
9571315	1251.0	fixation	0.0	
9572565	8.0	saccade	0.0	
9572574	5844.0	fixation	0.0	
9578463	126.0	blink	1.0	
9578428	212.0	saccade	0.0	
9578643	31.0	fixation	0.0	
9578674	15.0	saccade	0.0	
9578689	3490.0	fixation	0.0	
9582179	12.0	saccade	0.0	
9582678				CS
9582192	5592.0	fixation	0.0	
9587784	19.0	saccade	0.0	
9587804	1114.0	fixation	0.0	
9588919	18.0	saccade	0.0	
9588937	1505.0	fixation	0.0	
9590443	20.0	saccade	0.0	
9590462	1426.0	fixation	0.0	
9591889	14.0	saccade	0.0	
9591904	687.0	fixation	0.0	
9592592	12.0	saccade	0.0	
9592604	449.0	fixation	0.0	
9593053	9.0	saccade	0.0	
9593063	1896.0	fixation	0.0	
9594960	7.0	saccade	0.0	
9594971	471.0	fixation	0.0	
9595479	132.0	blink	1.0	
9595445	238.0	saccade	0.0	
9595693	409.0	fixation	0.0	
9596089	13.0	saccade	0.0	
9596103	464.0	fixation	0.0	
9596599	143.0	blink	1.0	
9596571	227.0	saccade	0.0	
9596802	479.0	fixation	0.0	
9597313	115.0	blink	1.0	
9597288	191.0	saccade	0.0	
9597488	704.0	fixation	0.0	
9598224	336.0	blink	1.0	
9598198	373.0	saccade	0.0	
9598576	285.0	fixation	0.0	
9598861	18.0	saccade	0.0	
9598880	216.0	fixation	0.0	
9599096	9.0	saccade	0.0	
9599107	401.0	fixation	0.0	
9599508	21.0	saccade	0.0	
9599529	406.0	fixation	0.0	
9599937	18.0	saccade	0.0	
9599955	987.0	fixation	0.0	
9600942	7.0	saccade	0.0	
9600949	794.0	fixation	0.0	
9601743	18.0	saccade	0.0	
9601762	152.0	fixation	0.0	
9601915	42.0	saccade	0.0	
9601967	121.0	fixation	0.0	
9602089	41.0	saccade	0.0	
9602130	251.0	fixation	0.0	
9602380	59.0	saccade	0.0	
9602440	219.0	fixation	0.0	
9602659	11.0	saccade	0.0	
9602671	221.0	fixation	0.0	
9602893	47.0	saccade	0.0	
9602939	505.0	fixation	0.0	
9603445	9.0	saccade	0.0	
9603455	1604.0	fixation	0.0	
9605059	15.0	saccade	0.0	
9605074	204.0	fixation	0.0	
9605278	15.0	saccade	0.0	
9605293	418.0	fixation	0.0	
9605720	17.0	saccade	0.0	
9605728	885.0	fixation	0.0	
9606614	13.0	saccade	0.0	
9606628	187.0	fixation	0.0	
9606817	19.0	saccade	0.0	
9606835	272.0	fixation	0.0	
9607106	19.0	saccade	0.0	
9607125	307.0	fixation	0.0	
9607432	19.0	saccade	0.0	
9607453	312.0	fixation	0.0	
9607766	13.0	saccade	0.0	
9607780	340.0	fixation	0.0	
9608121	14.0	saccade	0.0	
9608141	167.0	fixation	0.0	
9608308	16.0	saccade	0.0	
9608324	358.0	fixation	0.0	
9608682	9.0	saccade	0.0	
9608691	307.0	fixation	0.0	
9609030	87.0	blink	1.0	
9609004	146.0	saccade	0.0	
9609172	527.0	fixation	0.0	
9609699	34.0	saccade	0.0	
9609734	199.0	fixation	0.0	
9609935	14.0	saccade	0.0	
9609949	220.0	fixation	0.0	
9610168	33.0	saccade	0.0	
9610201	460.0	fixation	0.0	
9610662	19.0	saccade	0.0	
9610682	356.0	fixation	0.0	
9611039	19.0	saccade	0.0	
9611057	161.0	fixation	0.0	
9611254	118.0	blink	1.0	
9611220	214.0	saccade	0.0	
9611442	382.0	fixation	0.0	
9611824	14.0	saccade	0.0	
9611838	226.0	fixation	0.0	
9612064	12.0	saccade	0.0	
9612079	360.0	fixation	0.0	
9612440	22.0	saccade	0.0	
9612462	332.0	fixation	0.0	
9612793	22.0	saccade	0.0	
9612816	197.0	fixation	0.0	
9613013	16.0	saccade	0.0	
9613030	798.0	fixation	0.0	
9613828	10.0	saccade	0.0	
9613839	474.0	fixation	0.0	
9614313	9.0	saccade	0.0	
9614322	1363.0	fixation	0.0	
9615686	10.0	saccade	0.0	
9615697	291.0	fixation	0.0	
9615987	9.0	saccade	0.0	
9615998	491.0	fixation	0.0	
9616490	7.0	saccade	0.0	
9616677				CS
9616498	239.0	fixation	0.0	
9616735	8.0	saccade	0.0	
9616743	749.0	fixation	0.0	
9617492	22.0	saccade	0.0	
9617515	100.0	fixation	0.0	
9617648	144.0	blink	1.0	
9617615	235.0	saccade	0.0	
9617865	1261.0	fixation	0.0	
9619114	11.0	saccade	0.0	
9619123	301.0	fixation	0.0	
9619424	8.0	saccade	0.0	
9619432	1494.0	fixation	0.0	
9620926	6.0	saccade	0.0	
9620932	19712.0	fixation	0.0	
9640701	101.0	blink	1.0	
9640660	212.0	saccade	0.0	
9640878	2746.0	fixation	0.0	
9643602	7.0	saccade	0.0	
9643612	587.0	fixation	0.0	
9644196	7.0	saccade	0.0	
9644204	556.0	fixation	0.0	
9644805	80.0	blink	1.0	
9644761	167.0	saccade	0.0	
9644945	1288.0	fixation	0.0	
9646216	13.0	saccade	0.0	
9646230	603.0	fixation	0.0	
9646832	7.0	saccade	0.0	
9646848	982.0	fixation	0.0	
9647862	139.0	blink	1.0	
9647831	231.0	saccade	0.0	
9648063	284.0	fixation	0.0	
9648350	13.0	saccade	0.0	
9648364	532.0	fixation	0.0	
9648896	11.0	saccade	0.0	
9648907	1072.0	fixation	0.0	
9649980	21.0	saccade	0.0	
9650001	323.0	fixation	0.0	
9650357	80.0	blink	1.0	
9650332	139.0	saccade	0.0	
9650487	269.0	fixation	0.0	
9650757	20.0	saccade	0.0	
9651176				CS
9650778	5085.0	fixation	0.0	
9655863	19.0	saccade	0.0	
9655883	8680.0	fixation	0.0	
9664609	132.0	blink	1.0	
9664569	206.0	saccade	0.0	
9664799	9303.0	fixation	0.0	
9674080	18.0	saccade	0.0	
9674099	7005.0	fixation	0.0	
9681103	41.0	saccade	0.0	
9681144	2966.0	fixation	0.0	
9684176	118.0	blink	1.0	
9684111	237.0	saccade	0.0	
9684680				CS
9684367	3507.0	fixation	0.0	
9687855	21.0	saccade	0.0	
9687877	1773.0	fixation	0.0	
9689651	33.0	saccade	0.0	
9689684	1443.0	fixation	0.0	
9691127	26.0	saccade	0.0	
9691153	840.0	fixation	0.0	
9691993	25.0	saccade	0.0	
9692018	2961.0	fixation	0.0	
9695036	59.0	blink	1.0	
9694990	157.0	saccade	0.0	
9695173	1412.0	fixation	0.0	
9696586	6.0	saccade	0.0	
9696593	618.0	fixation	0.0	
9697211	9.0	saccade	0.0	
9697221	513.0	fixation	0.0	
9697734	43.0	saccade	0.0	
9697779	158.0	fixation	0.0	
9697994	153.0	blink	1.0	
9697938	270.0	saccade	0.0	
9698210	111.0	fixation	0.0	
9698318	11.0	saccade	0.0	
9698330	278.0	fixation	0.0	
9698610	11.0	saccade	0.0	
9698622	2060.0	fixation	0.0	
9700682	7.0	saccade	0.0	
9700694	569.0	fixation	0.0	
9701259	12.0	saccade	0.0	
9701271	324.0	fixation	0.0	
9701595	9.0	saccade	0.0	
9701605	497.0	fixation	0.0	
9702101	13.0	saccade	0.0	
9702114	287.0	fixation	0.0	
9702402	11.0	saccade	0.0	
9702412	411.0	fixation	0.0	
9702824	6.0	saccade	0.0	
9702830	435.0	fixation	0.0	
9703265	6.0	saccade	0.0	
9703271	287.0	fixation	0.0	
9703558	8.0	saccade	0.0	
9703566	1202.0	fixation	0.0	
9704063	127.0	blink	1.0	
9704034	229.0	saccade	0.0	
9704284	685.0	fixation	0.0	
9704948	13.0	saccade	0.0	
9704962	614.0	fixation	0.0	
9705575	14.0	saccade	0.0	
9705591	292.0	fixation	0.0	
9705882	10.0	saccade	0.0	
9705893	353.0	fixation	0.0	
9706245	7.0	saccade	0.0	
9706252	520.0	fixation	0.0	
9706772	10.0	saccade	0.0	
9706782	224.0	fixation	0.0	
9707006	7.0	saccade	0.0	
9707013	484.0	fixation	0.0	
9707266	14.0	saccade	0.0	
9707282	213.0	fixation	0.0	
9707493	14.0	saccade	0.0	
9707508	271.0	fixation	0.0	
