0.15238274758451525	702.1	658.4
0.1524299322155246	702.3	658.0
0.1524299322155246	702.4	657.7
0.1523827475845152	702.4	657.5
0.1523827475845152	702.3	657.4
0.1524299322155246	702.4	657.3
0.1523827475845152	702.4	657.0
0.1522882466103361	702.2	656.6
0.1521461644342629	702.1	656.3
0.1521461644342629	702.0	656.0
0.1521935693829759	702.1	655.7
0.1522409300762395	702.3	655.9
0.1522409300762395	702.3	656.2
0.1522409300762395	702.2	656.5
0.1522409300762395	702.1	656.6
0.1521935693829759	702.0	656.7
0.1520987151334881	701.7	656.8
0.1520036830876416	701.4	657.1
0.1518607999439281	701.2	657.4
0.1517653199847915	701.2	657.7
0.1516696594771462	701.3	657.6
0.1517175123493174	701.3	657.6
0.1517653199847915	701.5	657.6
0.1518130824832246	701.6	657.6
0.1518130824832246	701.3	657.4
0.1518607999439281	701.0	657.3
0.1517653199847915	700.6	657.2
0.1517175123493174	700.6	656.9
0.1516217612682757	700.3	656.7
0.1516217612682757	699.9	656.5
0.1516217612682757	699.7	656.6
0.1515738176223559	699.7	656.7
0.1515258284386873	699.8	656.7
0.1515738176223559	700.0	656.6
0.1516217612682757	700.2	656.5
0.1516217612682757	700.3	656.7
0.1515738176223559	700.2	656.9
0.1514777936162191	699.9	657.1
0.1514297130535478	699.4	657.1
0.1513334143002079	699.2	657.1
0.1512851959049529	699.0	657.1
0.1512851959049529	699.0	657.0
0.1514777936162191	699.1	657.0
0.1516217612682757	699.2	657.0
0.1516217612682757	698.9	657.0
0.1514777936162191	698.7	657.0
0.1513334143002079	698.5	657.0
0.1513334143002079	698.6	657.1
0.1513334143002079	698.3	657.1
0.1513815866489155	698.0	657.1
0.1513815866489155	697.8	657.1
0.1513815866489155	697.8	657.1
0.1513815866489155	697.7	657.1
0.1513815866489155	697.6	657.1
0.1513334143002079	697.4	656.4
0.1512369313603189	697.2	655.8
0.151043409618675	697.3	655.6
0.1509463691512317	697.5	656.1
0.1509463691512317	697.6	656.1
0.1509463691512317	697.5	655.7
0.1508977786510848	697.2	655.5
0.1508977786510848	696.9	655.7
0.1508491411657503	696.6	655.9
0.1509463691512317	696.4	655.9
0.151043409618675	696.3	655.8
0.1511886205631128	696.3	655.6
0.1511886205631128	696.4	655.5
0.151043409618675	696.5	655.4
0.1508491411657503	696.5	655.4
0.1507029457352627	696.5	655.5
0.1507517248145531	696.5	655.6
0.1507517248145531	696.4	655.6
0.1508004565890812	696.3	655.5
0.1507517248145531	696.2	655.4
0.1507517248145531	696.2	655.4
0.1506541192439253	696.4	655.4
0.1506052452328738	696.6	655.4
0.1505073542190335	696.6	655.4
0.1505073542190335	696.3	655.5
0.1505073542190335	696.0	655.5
0.1505563235940561	696.0	655.5
0.1505073542190335	696.0	655.6
0.1505073542190335	696.0	655.7
0.1504583369989791	696.0	655.8
0.1504092718246753	695.9	655.5
0.1504092718246753	695.8	655.2
0.1503601585865123	695.6	654.8
0.1503601585865123	695.3	654.9
0.1503601585865123	695.2	654.9
0.1503109971744862	695.3	655.0
0.1503109971744862	695.5	655.2
0.1502617874781967	695.5	655.3
0.1502125293868458	695.5	655.3
0.1501138675737643	695.5	655.2
0.1501138675737643	695.3	655.0
0.150064463628429	695.1	654.5
0.150064463628429	694.9	654.1
0.150064463628429	695.0	653.7
0.150064463628429	695.2	653.7
0.1499655090981156	695.1	653.7
0.1498663582941037	694.9	653.7
0.1498167090050999	694.7	653.7
0.1498663582941037	694.7	653.6
0.1499655090981156	694.7	653.6
0.150064463628429	694.7	653.7
0.150064463628429	694.7	653.7
0.1500150108408189	694.8	653.8
0.1499159582870907	694.9	653.9
0.1498663582941037	694.9	653.7
0.1498663582941037	694.9	653.4
0.1497670103056085	695.0	653.2
0.1496176165932143	695.1	653.2
0.1494677740250901	695.3	653.0
0.1494677740250901	695.3	652.8
0.1494677740250901	694.9	652.7
0.1495177716149638	694.6	653.1
0.1495677190986678	694.4	653.4
0.1495177716149638	694.6	653.6
0.1495177716149638	694.7	653.6
0.1495677190986678	694.5	653.4
0.1496176165932143	694.4	653.4
0.1496176165932143	694.4	653.4
0.1496674642151864	694.5	653.4
0.1496674642151864	694.5	653.4
0.1496176165932143	694.5	653.3
0.1495677190986678	694.5	653.3
0.1494677740250901	694.4	653.5
0.1494677740250901	694.4	653.7
0.1494177262116041	694.5	653.6
0.1494177262116041	694.5	653.5
0.1493676280566295	694.3	653.5
0.1493174794418548	694.3	653.4
0.1493174794418548	694.4	653.4
0.1493174794418548	694.3	653.4
0.1492672802485312	693.8	653.4
0.1491163780031676	693.4	653.4
0.1489650162334314	693.4	653.4
0.1489650162334314	693.7	653.3
0.1490155214165586	693.9	652.6
0.1491163780031676	693.8	652.1
0.1491163780031676	693.8	651.8
0.1491667296490404	693.8	652.0
0.1490659752993304	693.8	652.0
0.1489650162334314	693.8	651.9
0.1488638514781573	693.8	651.8
0.1489144596280742	693.7	651.8
0.1489144596280742	693.4	651.8
0.1489144596280742	693.2	651.9
0.1489144596280742	693.1	652.0
0.1488131916608927	693.4	652.1
0.1487624800530324	693.7	652.2
0.1486609009702166	694.0	651.9
0.1486609009702166	694.0	651.5
0.1485591132344293	693.9	651.1
0.1485591132344293	694.0	651.0
0.1485081408085931	694.1	650.9
0.1485081408085931	694.2	650.7
