onset	duration	event_type	blink	message
3837090	24.0	saccade	0.0	
3837136	939.0	fixation	0.0	
3838077	14.0	saccade	0.0	
3838108	985.0	fixation	0.0	
3839197	221.0	blink	1.0	
3839127	446.0	saccade	0.0	
3839572	59.0	fixation	0.0	
3839631	92.0	saccade	0.0	
3839723	1992.0	fixation	0.0	
3841716	24.0	saccade	0.0	
3841741	1077.0	fixation	0.0	
3842817	23.0	saccade	0.0	
3842840	208.0	fixation	0.0	
3843048	17.0	saccade	0.0	
3843065	404.0	fixation	0.0	
3843542	694.0	blink	1.0	
3843481	961.0	saccade	0.0	
3844636	658.0	fixation	0.0	
3845136	17.0	saccade	0.0	
3845184	25.0	fixation	0.0	
3845209	27.0	saccade	0.0	
3845236	5053.0	fixation	0.0	
3850275	141.0	blink	1.0	
3850209	291.0	saccade	0.0	
3850529	48.0	fixation	0.0	
3850545	155.0	saccade	0.0	
3850700	1818.0	fixation	0.0	
3852522	9.0	saccade	0.0	
3852529	841.0	fixation	0.0	
3853370	143.0	saccade	0.0	
3853513	36.0	fixation	0.0	
3853549	59.0	saccade	0.0	
3853608	67.0	fixation	0.0	
3853675	286.0	saccade	0.0	
3853961	738.0	fixation	0.0	
3854699	12.0	saccade	0.0	
3854711	2436.0	fixation	0.0	
3854964	20.0	saccade	0.0	
3854985	4696.0	fixation	0.0	
3859695	20.0	saccade	0.0	
3859702	1990.0	fixation	0.0	
3861745	181.0	blink	1.0	
3861701	333.0	saccade	0.0	
3862067	39.0	fixation	0.0	
3862073	20.0	saccade	0.0	
3862093	43.0	fixation	0.0	
3862136	188.0	saccade	0.0	
3862324	1170.0	fixation	0.0	
3863494	10.0	saccade	0.0	
3863504	1927.0	fixation	0.0	
3863995	11.0	saccade	0.0	
3864012	334.0	fixation	0.0	
3864343	8.0	saccade	0.0	
3864357	29.0	fixation	0.0	
3864386	6.0	saccade	0.0	
3864392	444.0	fixation	0.0	
3864836	11.0	saccade	0.0	
3866066				CS
3864847	1609.0	fixation	0.0	
3866456	23.0	saccade	0.0	
3866481	854.0	fixation	0.0	
3867336	30.0	saccade	0.0	
3867366	1342.0	fixation	0.0	
3868707	5.0	saccade	0.0	
3868712	1363.0	fixation	0.0	
3868836	181.0	blink	1.0	
3868738	421.0	saccade	0.0	
3869159	44.0	fixation	0.0	
3869203	12.0	saccade	0.0	
3869263	775.0	fixation	0.0	
3869990	18.0	saccade	0.0	
3870008	595.0	fixation	0.0	
3870603	7.0	saccade	0.0	
3870610	349.0	fixation	0.0	
3870959	24.0	saccade	0.0	
3870988	185.0	fixation	0.0	
3871173	12.0	saccade	0.0	
3871185	600.0	fixation	0.0	
3871785	24.0	saccade	0.0	
3871809	111.0	fixation	0.0	
3871920	9.0	saccade	0.0	
3871929	8365.0	fixation	0.0	
3880354	222.0	blink	1.0	
3880294	380.0	saccade	0.0	
3880790	996.0	fixation	0.0	
3881672	20.0	saccade	0.0	
3881693	262.0	fixation	0.0	
3881955	19.0	saccade	0.0	
3881976	498.0	fixation	0.0	
3882472	12.0	saccade	0.0	
3882484	514.0	fixation	0.0	
3882999	15.0	saccade	0.0	
3883014	1007.0	fixation	0.0	
3884021	22.0	saccade	0.0	
3884044	248.0	fixation	0.0	
3884291	15.0	saccade	0.0	
3884306	653.0	fixation	0.0	
3884959	50.0	saccade	0.0	
3885009	109.0	fixation	0.0	
3885317	143.0	blink	1.0	
3885230	351.0	saccade	0.0	
3885614	90.0	fixation	0.0	
3885704	35.0	saccade	0.0	
3885739	64.0	fixation	0.0	
3885803	21.0	saccade	0.0	
3885824	352.0	fixation	0.0	
3886176	20.0	saccade	0.0	
3886196	76.0	fixation	0.0	
3886272	134.0	saccade	0.0	
3886406	120.0	fixation	0.0	
3886526	34.0	saccade	0.0	
3886560	193.0	fixation	0.0	
3886753	58.0	saccade	0.0	
3886811	2296.0	fixation	0.0	
3889107	40.0	saccade	0.0	
3889147	292.0	fixation	0.0	
3889439	5.0	saccade	0.0	
3889444	185.0	fixation	0.0	
3889629	11.0	saccade	0.0	
3889640	5987.0	fixation	0.0	
3895670	152.0	blink	1.0	
3895636	293.0	saccade	0.0	
3896065				CS
3895935	544.0	fixation	0.0	
3896465	15.0	saccade	0.0	
3896488	334.0	fixation	0.0	
3896877	216.0	blink	1.0	
3896838	377.0	saccade	0.0	
3897215	24.0	fixation	0.0	
3897239	418.0	saccade	0.0	
3897407	336.0	fixation	0.0	
3897576	15.0	saccade	0.0	
3897592	188.0	fixation	0.0	
3897779	15.0	saccade	0.0	
3897794	418.0	fixation	0.0	
3898010	11.0	saccade	0.0	
3898021	390.0	fixation	0.0	
3898184	6.0	saccade	0.0	
3898190	105.0	fixation	0.0	
3898295	79.0	saccade	0.0	
3898374	330.0	fixation	0.0	
3898704	15.0	saccade	0.0	
3898719	3584.0	fixation	0.0	
3902354	130.0	blink	1.0	
3902313	284.0	saccade	0.0	
3902630	1348.0	fixation	0.0	
3903979	24.0	saccade	0.0	
3904003	69.0	fixation	0.0	
3904072	32.0	saccade	0.0	
3904105	1915.0	fixation	0.0	
3906023	11.0	saccade	0.0	
3906039	602.0	fixation	0.0	
3906691	244.0	blink	1.0	
3906634	447.0	saccade	0.0	
3907140	78.0	fixation	0.0	
3907218	20.0	saccade	0.0	
3907238	357.0	fixation	0.0	
3907441	16.0	saccade	0.0	
3907457	679.0	fixation	0.0	
3908133	21.0	saccade	0.0	
3908155	801.0	fixation	0.0	
3908956	24.0	saccade	0.0	
3908981	93.0	fixation	0.0	
3909075	19.0	saccade	0.0	
3909095	535.0	fixation	0.0	
3909632	23.0	saccade	0.0	
3909660	335.0	fixation	0.0	
3909991	16.0	saccade	0.0	
3910006	3700.0	fixation	0.0	
3913707	7.0	saccade	0.0	
3913717	734.0	fixation	0.0	
3914448	10.0	saccade	0.0	
3914458	1821.0	fixation	0.0	
3916281	23.0	saccade	0.0	
3916305	2920.0	fixation	0.0	
3919225	24.0	saccade	0.0	
3919250	591.0	fixation	0.0	
3919896	131.0	blink	1.0	
3919850	265.0	saccade	0.0	
3920133	51.0	fixation	0.0	
3920166	72.0	saccade	0.0	
3920238	111.0	fixation	0.0	
3920307	74.0	saccade	0.0	
3920328	32.0	fixation	0.0	
3920360	8.0	saccade	0.0	
3920368	138.0	fixation	0.0	
3920456	10.0	saccade	0.0	
3920466	303.0	fixation	0.0	
3920679	13.0	saccade	0.0	
3920758	178.0	fixation	0.0	
3920936	17.0	saccade	0.0	
3920953	550.0	fixation	0.0	
3921503	23.0	saccade	0.0	
3925063				CS
3921526	7509.0	fixation	0.0	
3928194	19.0	saccade	0.0	
3928225	231.0	fixation	0.0	
3928534	154.0	blink	1.0	
3928458	318.0	saccade	0.0	
3928789	22.0	fixation	0.0	
3928831	10.0	saccade	0.0	
3928845	32.0	fixation	0.0	
3928873	43.0	saccade	0.0	
3928916	68.0	fixation	0.0	
3928985	11.0	saccade	0.0	
3929001	310.0	fixation	0.0	
3929312	32.0	saccade	0.0	
3929349	84.0	fixation	0.0	
3929508	93.0	saccade	0.0	
3929530	56.0	fixation	0.0	
3929582	56.0	saccade	0.0	
3929638	105.0	fixation	0.0	
3929743	67.0	saccade	0.0	
3929810	36.0	fixation	0.0	
3929846	127.0	saccade	0.0	
3929973	59.0	fixation	0.0	
3930034	40.0	saccade	0.0	
3930074	635.0	fixation	0.0	
3930709	16.0	saccade	0.0	
3930725	739.0	fixation	0.0	
3931500	224.0	blink	1.0	
3931464	1787.0	saccade	0.0	
3931834	21.0	fixation	0.0	
3931855	21.0	saccade	0.0	
3931876	337.0	fixation	0.0	
3932158	30.0	saccade	0.0	
3932201	132.0	fixation	0.0	
3932333	15.0	saccade	0.0	
3932348	78.0	fixation	0.0	
3932426	5.0	saccade	0.0	
3932431	76.0	fixation	0.0	
3932509	24.0	saccade	0.0	
3932531	26.0	fixation	0.0	
3932557	20.0	saccade	0.0	
3932577	81.0	fixation	0.0	
3932658	38.0	saccade	0.0	
3932696	58.0	fixation	0.0	
3932754	27.0	saccade	0.0	
3932781	26.0	fixation	0.0	
3932901	35.0	saccade	0.0	
3932996	540.0	fixation	0.0	
3933480	20.0	saccade	0.0	
3933508	252.0	fixation	0.0	
3933760	13.0	saccade	0.0	
3933773	3601.0	fixation	0.0	
3937375	24.0	saccade	0.0	
3937462	45.0	fixation	0.0	
3937507	20.0	saccade	0.0	
3937527	49.0	fixation	0.0	
3937579	17.0	saccade	0.0	
3937600	45.0	fixation	0.0	
3937737	110.0	blink	1.0	
3937671	311.0	saccade	0.0	
3937993	44.0	fixation	0.0	
3937996	83.0	saccade	0.0	
3938079	409.0	fixation	0.0	
3938404	19.0	saccade	0.0	
3938426	164.0	fixation	0.0	
3938590	22.0	saccade	0.0	
3938612	166.0	fixation	0.0	
3938779	17.0	saccade	0.0	
3938812	36.0	fixation	0.0	
3938848	17.0	saccade	0.0	
3938865	129.0	fixation	0.0	
3939165	18.0	saccade	0.0	
3939193	62.0	fixation	0.0	
3939255	22.0	saccade	0.0	
3939277	25.0	fixation	0.0	
3939302	89.0	saccade	0.0	
3939391	45.0	fixation	0.0	
3939436	30.0	saccade	0.0	
3939466	79.0	fixation	0.0	
3939545	58.0	saccade	0.0	
3939603	68.0	fixation	0.0	
3939671	41.0	saccade	0.0	
3939712	182.0	fixation	0.0	
3939900	17.0	saccade	0.0	
3939919	122.0	fixation	0.0	
3940041	7.0	saccade	0.0	
3940048	1873.0	fixation	0.0	
3941846	280.0	blink	1.0	
3941794	490.0	saccade	0.0	
3942325	92.0	fixation	0.0	
3942381	13.0	saccade	0.0	
3942396	48.0	fixation	0.0	
3942444	53.0	saccade	0.0	
3942497	88.0	fixation	0.0	
3942585	28.0	saccade	0.0	
3942613	24.0	fixation	0.0	
3942637	20.0	saccade	0.0	
3942657	1392.0	fixation	0.0	
3943782	24.0	saccade	0.0	
3943825	797.0	fixation	0.0	
3944625	19.0	saccade	0.0	
3944654	321.0	fixation	0.0	
3944966	8.0	saccade	0.0	
3944984	31.0	fixation	0.0	
3945016	14.0	saccade	0.0	
3945043	453.0	fixation	0.0	
3945488	10.0	saccade	0.0	
3945509	38.0	fixation	0.0	
3945536	7.0	saccade	0.0	
3945541	833.0	fixation	0.0	
3946374	19.0	saccade	0.0	
3946393	2520.0	fixation	0.0	
3948058	14.0	saccade	0.0	
3948072	3780.0	fixation	0.0	
3951854	29.0	saccade	0.0	
3951882	4832.0	fixation	0.0	
3956792	52.0	blink	1.0	
3956721	221.0	saccade	0.0	
3957062				CS
3956994	520.0	fixation	0.0	
3957462	13.0	saccade	0.0	
3957477	349.0	fixation	0.0	
3957923	336.0	blink	1.0	
3957834	498.0	saccade	0.0	
3958384	63.0	fixation	0.0	
3958385	22.0	saccade	0.0	
3958407	33.0	fixation	0.0	
3958440	21.0	saccade	0.0	
3958461	708.0	fixation	0.0	
3959092	35.0	saccade	0.0	
3959127	79.0	fixation	0.0	
3959206	15.0	saccade	0.0	
3959221	114.0	fixation	0.0	
3959335	16.0	saccade	0.0	
3959351	187.0	fixation	0.0	
3959538	17.0	saccade	0.0	
3959555	217.0	fixation	0.0	
3959773	19.0	saccade	0.0	
3959794	934.0	fixation	0.0	
3960725	14.0	saccade	0.0	
3960740	1510.0	fixation	0.0	
3962252	25.0	saccade	0.0	
3962278	570.0	fixation	0.0	
3962850	19.0	saccade	0.0	
3962868	1413.0	fixation	0.0	
3964281	33.0	saccade	0.0	
3964314	270.0	fixation	0.0	
3964645	183.0	blink	1.0	
3964591	349.0	saccade	0.0	
3964957	3341.0	fixation	0.0	
3968299	30.0	saccade	0.0	
3968330	833.0	fixation	0.0	
3969162	35.0	saccade	0.0	
3969203	638.0	fixation	0.0	
3969898	197.0	blink	1.0	
3969844	315.0	saccade	0.0	
3970177	52.0	fixation	0.0	
3970211	14.0	saccade	0.0	
3970225	37.0	fixation	0.0	
3970262	21.0	saccade	0.0	
3970283	295.0	fixation	0.0	
3970472	25.0	saccade	0.0	
3970504	977.0	fixation	0.0	
3971481	25.0	saccade	0.0	
3971506	68.0	fixation	0.0	
3971574	10.0	saccade	0.0	
3971584	52.0	fixation	0.0	
3971636	9.0	saccade	0.0	
3971645	400.0	fixation	0.0	
3972045	50.0	saccade	0.0	
3972095	4.0	fixation	0.0	
3972099	29.0	saccade	0.0	
3972128	3196.0	fixation	0.0	
3973766	144.0	blink	1.0	
3973694	295.0	saccade	0.0	
3974014	30.0	fixation	0.0	
3974018	65.0	saccade	0.0	
3974083	313.0	fixation	0.0	
3974329	32.0	saccade	0.0	
3974360	609.0	fixation	0.0	
3974968	23.0	saccade	0.0	
3974998	354.0	fixation	0.0	
3975347	24.0	saccade	0.0	
3975370	367.0	fixation	0.0	
3975739	19.0	saccade	0.0	
3975759	36.0	fixation	0.0	
3975792	15.0	saccade	0.0	
3975807	377.0	fixation	0.0	
3976186	18.0	saccade	0.0	
3976206	378.0	fixation	0.0	
3976582	20.0	saccade	0.0	
3976603	163.0	fixation	0.0	
3976804	189.0	blink	1.0	
3976775	343.0	saccade	0.0	
3977125	887.0	fixation	0.0	
3978013	16.0	saccade	0.0	
3978034	508.0	fixation	0.0	
3978539	36.0	saccade	0.0	
3978574	363.0	fixation	0.0	
3978936	20.0	saccade	0.0	
3978960	3443.0	fixation	0.0	
3982400	24.0	saccade	0.0	
3991061				CS
3982424	9941.0	fixation	0.0	
3992404	137.0	blink	1.0	
3992374	234.0	saccade	0.0	
3992659	378.0	fixation	0.0	
3992977	17.0	saccade	0.0	
3992995	528.0	fixation	0.0	
3993524	23.0	saccade	0.0	
3993544	411.0	fixation	0.0	
3994003	127.0	blink	1.0	
3993971	237.0	saccade	0.0	
3994239	23.0	fixation	0.0	
3994270	56.0	saccade	0.0	
3994321	55.0	fixation	0.0	
3994406	20.0	saccade	0.0	
3994426	22.0	fixation	0.0	
3994454	7.0	saccade	0.0	
3994524	377.0	fixation	0.0	
3994839	19.0	saccade	0.0	
3994859	464.0	fixation	0.0	
3995398	203.0	blink	1.0	
3995327	351.0	saccade	0.0	
3995696	41.0	fixation	0.0	
3995737	20.0	saccade	0.0	
3995757	407.0	fixation	0.0	
3996086	14.0	saccade	0.0	
3996099	235.0	fixation	0.0	
3996335	12.0	saccade	0.0	
3996348	296.0	fixation	0.0	
3996665	7.0	saccade	0.0	
3996679	443.0	fixation	0.0	
3997208	265.0	blink	1.0	
3997126	424.0	saccade	0.0	
3997584	39.0	fixation	0.0	
3997623	94.0	saccade	0.0	
3997717	239.0	fixation	0.0	
3997789	7.0	saccade	0.0	
3997796	65.0	fixation	0.0	
3997861	21.0	saccade	0.0	
3997882	259.0	fixation	0.0	
3997976	17.0	saccade	0.0	
3997995	639.0	fixation	0.0	
3998638	13.0	saccade	0.0	
3998650	780.0	fixation	0.0	
3999429	20.0	saccade	0.0	
3999450	2198.0	fixation	0.0	
4001649	15.0	saccade	0.0	
4001666	1962.0	fixation	0.0	
4003629	39.0	saccade	0.0	
4003689	542.0	fixation	0.0	
4004231	36.0	saccade	0.0	
4004268	6432.0	fixation	0.0	
4010740	105.0	blink	1.0	
4010709	221.0	saccade	0.0	
4010949	299.0	fixation	0.0	
4011249	15.0	saccade	0.0	
4011265	149.0	fixation	0.0	
4011415	74.0	saccade	0.0	
4011488	302.0	fixation	0.0	
4011849	160.0	blink	1.0	
4011813	298.0	saccade	0.0	
4012087	37.0	fixation	0.0	
4012124	11.0	saccade	0.0	
4012135	87.0	fixation	0.0	
4012224	20.0	saccade	0.0	
4012245	812.0	fixation	0.0	
4013058	7.0	saccade	0.0	
4013069	202.0	fixation	0.0	
4013271	19.0	saccade	0.0	
4013290	2198.0	fixation	0.0	
4015489	14.0	saccade	0.0	
4015508	41.0	fixation	0.0	
4015544	19.0	saccade	0.0	
4015567	308.0	fixation	0.0	
4015936	177.0	blink	1.0	
4015893	389.0	saccade	0.0	
4016295	41.0	fixation	0.0	
4016323	21.0	saccade	0.0	
4016344	32.0	fixation	0.0	
4016379	14.0	saccade	0.0	
4016393	358.0	fixation	0.0	
4016752	15.0	saccade	0.0	
4016779	1198.0	fixation	0.0	
4017979	22.0	saccade	0.0	
4018001	2053.0	fixation	0.0	
4020055	22.0	saccade	0.0	
4023565				CS
4020078	3975.0	fixation	0.0	
4024053	23.0	saccade	0.0	
4024077	3709.0	fixation	0.0	
4027786	27.0	saccade	0.0	
4027825	359.0	fixation	0.0	
4028173	29.0	saccade	0.0	
4028216	480.0	fixation	0.0	
4028785	137.0	blink	1.0	
4028721	277.0	saccade	0.0	
4029006	1335.0	fixation	0.0	
4030335	19.0	saccade	0.0	
4030354	6898.0	fixation	0.0	
4037300	82.0	blink	1.0	
4037260	199.0	saccade	0.0	
4037482	33.0	fixation	0.0	
4037515	20.0	saccade	0.0	
4037535	12918.0	fixation	0.0	
4050407	164.0	blink	1.0	
4050382	255.0	saccade	0.0	
4050695	118.0	fixation	0.0	
4050742	24.0	saccade	0.0	
4052064				CS
4050771	1705.0	fixation	0.0	
4052560	243.0	blink	1.0	
4052473	435.0	saccade	0.0	
4052933	127.0	fixation	0.0	
4053035	11.0	saccade	0.0	
4053046	144.0	fixation	0.0	
4053079	15.0	saccade	0.0	
4053129	351.0	fixation	0.0	
4053443	21.0	saccade	0.0	
4053464	195.0	fixation	0.0	
4053661	15.0	saccade	0.0	
4053676	305.0	fixation	0.0	
4053981	7.0	saccade	0.0	
4053987	334.0	fixation	0.0	
4054385	192.0	blink	1.0	
4054321	331.0	saccade	0.0	
4054678	42.0	fixation	0.0	
4054723	37.0	saccade	0.0	
4054768	123.0	fixation	0.0	
4054891	11.0	saccade	0.0	
4054902	74.0	fixation	0.0	
4054976	28.0	saccade	0.0	
4055004	784.0	fixation	0.0	
4055546	21.0	saccade	0.0	
4055566	1152.0	fixation	0.0	
4056717	24.0	saccade	0.0	
4056743	346.0	fixation	0.0	
4057132	158.0	blink	1.0	
4057097	248.0	saccade	0.0	
4057357	141.0	fixation	0.0	
4057486	21.0	saccade	0.0	
4057507	279.0	fixation	0.0	
4057787	19.0	saccade	0.0	
4057808	1732.0	fixation	0.0	
4059541	29.0	saccade	0.0	
4059574	218.0	fixation	0.0	
4059788	9.0	saccade	0.0	
4059799	276.0	fixation	0.0	
4060160	174.0	blink	1.0	
4060077	322.0	saccade	0.0	
4060397	68.0	fixation	0.0	
4060465	17.0	saccade	0.0	
4060516	79.0	fixation	0.0	
4060561	45.0	saccade	0.0	
4060606	286.0	fixation	0.0	
4060802	25.0	saccade	0.0	
4060829	165.0	fixation	0.0	
4060994	18.0	saccade	0.0	
4061011	235.0	fixation	0.0	
4061250	17.0	saccade	0.0	
4061270	413.0	fixation	0.0	
4061683	26.0	saccade	0.0	
4061709	106.0	fixation	0.0	
4061815	18.0	saccade	0.0	
4061833	356.0	fixation	0.0	
4062192	23.0	saccade	0.0	
4062212	143.0	fixation	0.0	
4062356	13.0	saccade	0.0	
4062369	415.0	fixation	0.0	
4062785	13.0	saccade	0.0	
4062800	430.0	fixation	0.0	
4063231	12.0	saccade	0.0	
4063243	221.0	fixation	0.0	
4063463	24.0	saccade	0.0	
4063487	131.0	fixation	0.0	
4063618	69.0	saccade	0.0	
4063687	1685.0	fixation	0.0	
4064929	20.0	saccade	0.0	
4064950	282.0	fixation	0.0	
4065232	56.0	saccade	0.0	
4065288	409.0	fixation	0.0	
4065697	9.0	saccade	0.0	
4065706	208.0	fixation	0.0	
4065916	17.0	saccade	0.0	
4065948	161.0	fixation	0.0	
4066109	12.0	saccade	0.0	
4066126	360.0	fixation	0.0	
4066486	13.0	saccade	0.0	
4066503	34.0	fixation	0.0	
4066539	10.0	saccade	0.0	
4066547	183.0	fixation	0.0	
4066731	9.0	saccade	0.0	
4066740	2079.0	fixation	0.0	
4068820	18.0	saccade	0.0	
4068836	38.0	fixation	0.0	
4068875	18.0	saccade	0.0	
4068894	215.0	fixation	0.0	
4069162	148.0	blink	1.0	
4069121	256.0	saccade	0.0	
4069377	34.0	fixation	0.0	
4069411	306.0	saccade	0.0	
4069429	22.0	fixation	0.0	
4069437	20.0	saccade	0.0	
4069457	62.0	fixation	0.0	
4069491	21.0	saccade	0.0	
4069512	267.0	fixation	0.0	
4069724	15.0	saccade	0.0	
4069740	209.0	fixation	0.0	
4069950	11.0	saccade	0.0	
4069962	46.0	fixation	0.0	
4070011	13.0	saccade	0.0	
4070028	316.0	fixation	0.0	
4070341	11.0	saccade	0.0	
4070352	5670.0	fixation	0.0	
4076085	123.0	blink	1.0	
4076036	247.0	saccade	0.0	
4076328	65.0	fixation	0.0	
4076399	6.0	saccade	0.0	
4076405	47.0	fixation	0.0	
4076452	72.0	saccade	0.0	
4076470	185.0	fixation	0.0	
4076655	21.0	saccade	0.0	
4076676	2796.0	fixation	0.0	
4079261	11.0	saccade	0.0	
4079272	160.0	fixation	0.0	
4079432	10.0	saccade	0.0	
4079446	1057.0	fixation	0.0	
4080500	13.0	saccade	0.0	
4080515	435.0	fixation	0.0	
4080948	13.0	saccade	0.0	
4080960	277.0	fixation	0.0	
4081237	7.0	saccade	0.0	
4081244	191.0	fixation	0.0	
4081540	261.0	blink	1.0	
4081458	450.0	saccade	0.0	
4081922	21.0	fixation	0.0	
4081943	96.0	saccade	0.0	
4082039	207.0	fixation	0.0	
4082092	10.0	saccade	0.0	
4082102	103.0	fixation	0.0	
4082145	12.0	saccade	0.0	
4082167	137.0	fixation	0.0	
4082294	21.0	saccade	0.0	
4082315	679.0	fixation	0.0	
4082846	20.0	saccade	0.0	
4082866	1438.0	fixation	0.0	
4083755	13.0	saccade	0.0	
4083769	2184.0	fixation	0.0	
4085954	18.0	saccade	0.0	
4085971	311.0	fixation	0.0	
4086556				CS
4086366	256.0	blink	1.0	
4086301	405.0	saccade	0.0	
4086687	31.0	fixation	0.0	
4086718	18.0	saccade	0.0	
4086884	272.0	fixation	0.0	
4087008	19.0	saccade	0.0	
4087027	208.0	fixation	0.0	
4087097	14.0	saccade	0.0	
4087115	241.0	fixation	0.0	
4087353	15.0	saccade	0.0	
4087375	484.0	fixation	0.0	
4087859	9.0	saccade	0.0	
4087868	951.0	fixation	0.0	
4088821	17.0	saccade	0.0	
4088838	1023.0	fixation	0.0	
4089859	5.0	saccade	0.0	
4089864	1542.0	fixation	0.0	
4090382	12.0	saccade	0.0	
4090395	300.0	fixation	0.0	
4090697	16.0	saccade	0.0	
4090715	362.0	fixation	0.0	
4091163	218.0	blink	1.0	
4091096	366.0	saccade	0.0	
4091458	56.0	fixation	0.0	
4091499	26.0	saccade	0.0	
4091525	53.0	fixation	0.0	
4091578	21.0	saccade	0.0	
4091599	499.0	fixation	0.0	
4091957	26.0	saccade	0.0	
4091983	443.0	fixation	0.0	
4092426	21.0	saccade	0.0	
4092449	225.0	fixation	0.0	
4092674	18.0	saccade	0.0	
4092692	856.0	fixation	0.0	
4093305	20.0	saccade	0.0	
4093326	303.0	fixation	0.0	
4093629	18.0	saccade	0.0	
4093649	557.0	fixation	0.0	
4094206	27.0	saccade	0.0	
4094232	394.0	fixation	0.0	
4094627	15.0	saccade	0.0	
4094643	713.0	fixation	0.0	
4095356	24.0	saccade	0.0	
4095386	1186.0	fixation	0.0	
4096573	17.0	saccade	0.0	
4096594	276.0	fixation	0.0	
4096873	9.0	saccade	0.0	
4096880	340.0	fixation	0.0	
4097220	20.0	saccade	0.0	
4097243	29.0	fixation	0.0	
4097278	187.0	saccade	0.0	
4097456	3241.0	fixation	0.0	
4100699	21.0	saccade	0.0	
4100718	34.0	fixation	0.0	
4100753	20.0	saccade	0.0	
4100773	334.0	fixation	0.0	
4101107	17.0	saccade	0.0	
4101125	272.0	fixation	0.0	
4101485	178.0	blink	1.0	
4101399	346.0	saccade	0.0	
4101816	152.0	fixation	0.0	
4101894	20.0	saccade	0.0	
4101914	722.0	fixation	0.0	
4102539	20.0	saccade	0.0	
4102559	2038.0	fixation	0.0	
4104597	17.0	saccade	0.0	
4117060				CS
4104615	12983.0	fixation	0.0	
4117657	443.0	blink	1.0	
4117598	776.0	saccade	0.0	
4118425	136.0	fixation	0.0	
4118510	42.0	saccade	0.0	
4118552	140.0	fixation	0.0	
4118692	21.0	saccade	0.0	
4118713	943.0	fixation	0.0	
4119368	6.0	saccade	0.0	
4119374	34.0	fixation	0.0	
4119408	14.0	saccade	0.0	
4119422	118.0	fixation	0.0	
4119540	34.0	saccade	0.0	
4119574	78.0	fixation	0.0	
4119652	58.0	saccade	0.0	
4119710	49.0	fixation	0.0	
4119759	123.0	saccade	0.0	
4119882	28.0	fixation	0.0	
4119910	9.0	saccade	0.0	
4119919	269.0	fixation	0.0	
4120188	42.0	saccade	0.0	
4120230	4192.0	fixation	0.0	
4122905	31.0	saccade	0.0	
4122936	87.0	fixation	0.0	
4123023	27.0	saccade	0.0	
4123050	1095.0	fixation	0.0	
4124148	18.0	saccade	0.0	
4124166	827.0	fixation	0.0	
4125048	192.0	blink	1.0	
4125005	328.0	saccade	0.0	
4125333	69.0	fixation	0.0	
4125402	7.0	saccade	0.0	
4125439	66.0	fixation	0.0	
4125475	21.0	saccade	0.0	
4125496	9886.0	fixation	0.0	
4135372	150.0	blink	1.0	
