onset	duration	event_type	blink	message
2981943	102.0	fixation	0.0	
2982045	28.0	saccade	0.0	
2982073	103.0	fixation	0.0	
2982177	22.0	saccade	0.0	
2982203	300.0	fixation	0.0	
2982502	5.0	saccade	0.0	
2982511	276.0	fixation	0.0	
2982783	156.0	saccade	0.0	
2982939	1203.0	fixation	0.0	
2983778	197.0	blink	1.0	
2983717	329.0	saccade	0.0	
2984058	36.0	fixation	0.0	
2984079	39.0	saccade	0.0	
2984118	273.0	fixation	0.0	
2984392	16.0	saccade	0.0	
2984408	410.0	fixation	0.0	
2984818	10.0	saccade	0.0	
2984830	942.0	fixation	0.0	
2985828	226.0	blink	1.0	
2985777	322.0	saccade	0.0	
2986107	49.0	fixation	0.0	
2986156	8.0	saccade	0.0	
2986164	107.0	fixation	0.0	
2986271	21.0	saccade	0.0	
2986292	478.0	fixation	0.0	
2986771	19.0	saccade	0.0	
2986791	3135.0	fixation	0.0	
2989966	207.0	blink	1.0	
2989929	322.0	saccade	0.0	
2990268	74.0	fixation	0.0	
2990342	21.0	saccade	0.0	
2990363	519.0	fixation	0.0	
2990775	10.0	saccade	0.0	
2990786	1491.0	fixation	0.0	
2992277	22.0	saccade	0.0	
2992300	603.0	fixation	0.0	
2992904	17.0	saccade	0.0	
2992921	137.0	fixation	0.0	
2993103				CS
2993098	372.0	blink	1.0	
2993070	445.0	saccade	0.0	
2993621	198.0	fixation	0.0	
2993713	22.0	saccade	0.0	
2993735	404.0	fixation	0.0	
2994025	25.0	saccade	0.0	
2994051	307.0	fixation	0.0	
2994359	24.0	saccade	0.0	
2994384	58.0	fixation	0.0	
2994442	5.0	saccade	0.0	
2994447	420.0	fixation	0.0	
2994867	18.0	saccade	0.0	
2994885	286.0	fixation	0.0	
2995172	28.0	saccade	0.0	
2995199	627.0	fixation	0.0	
2995880	164.0	blink	1.0	
2995836	313.0	saccade	0.0	
2996186	31.0	fixation	0.0	
2996217	55.0	saccade	0.0	
2996272	28.0	fixation	0.0	
2996300	21.0	saccade	0.0	
2996321	255.0	fixation	0.0	
2996406	23.0	saccade	0.0	
2996429	431.0	fixation	0.0	
2996860	37.0	saccade	0.0	
2996897	403.0	fixation	0.0	
2997300	17.0	saccade	0.0	
2997317	113.0	fixation	0.0	
2997430	24.0	saccade	0.0	
2997461	1298.0	fixation	0.0	
2998775	24.0	saccade	0.0	
2998804	2673.0	fixation	0.0	
3001473	34.0	saccade	0.0	
3001509	146.0	fixation	0.0	
3001697	371.0	blink	1.0	
3001665	475.0	saccade	0.0	
3002211	84.0	fixation	0.0	
3002224	46.0	saccade	0.0	
3002270	115.0	fixation	0.0	
3002328	20.0	saccade	0.0	
3002347	175.0	fixation	0.0	
3002521	8.0	saccade	0.0	
3002529	104.0	fixation	0.0	
3002633	5.0	saccade	0.0	
3002638	159.0	fixation	0.0	
3002797	17.0	saccade	0.0	
3002814	117.0	fixation	0.0	
3002931	22.0	saccade	0.0	
3002953	101.0	fixation	0.0	
3003054	37.0	saccade	0.0	
3003091	102.0	fixation	0.0	
3003193	50.0	saccade	0.0	
3003243	34.0	fixation	0.0	
3003277	18.0	saccade	0.0	
3003295	1068.0	fixation	0.0	
3004363	9.0	saccade	0.0	
3004372	408.0	fixation	0.0	
3004780	43.0	saccade	0.0	
3004823	200.0	fixation	0.0	
3005023	26.0	saccade	0.0	
3005049	2333.0	fixation	0.0	
3007409	130.0	blink	1.0	
3007382	205.0	saccade	0.0	
3007644	6276.0	fixation	0.0	
3013892	135.0	blink	1.0	
3013874	220.0	saccade	0.0	
3014099	127.0	fixation	0.0	
3014229	24.0	saccade	0.0	
3014251	498.0	fixation	0.0	
3014750	19.0	saccade	0.0	
3014771	169.0	fixation	0.0	
3014940	21.0	saccade	0.0	
3014966	775.0	fixation	0.0	
3015743	21.0	saccade	0.0	
3015764	401.0	fixation	0.0	
3016164	13.0	saccade	0.0	
3016176	106.0	fixation	0.0	
3016330	132.0	blink	1.0	
3016285	255.0	saccade	0.0	
3016554	339.0	fixation	0.0	
3016893	8.0	saccade	0.0	
3016901	712.0	fixation	0.0	
3017252	215.0	saccade	0.0	
3017467	60.0	fixation	0.0	
3017739	134.0	blink	1.0	
3017714	234.0	saccade	0.0	
3018065	43.0	fixation	0.0	
3018108	163.0	saccade	0.0	
3018271	23.0	fixation	0.0	
3018294	61.0	saccade	0.0	
3018355	156.0	fixation	0.0	
3018511	24.0	saccade	0.0	
3018535	93.0	fixation	0.0	
3018628	21.0	saccade	0.0	
3018649	74.0	fixation	0.0	
3018723	14.0	saccade	0.0	
3018737	133.0	fixation	0.0	
3018870	17.0	saccade	0.0	
3018887	4098.0	fixation	0.0	
3023063	129.0	blink	1.0	
3022986	290.0	saccade	0.0	
3023326	61.0	fixation	0.0	
3023337	22.0	saccade	0.0	
3023359	30.0	fixation	0.0	
3023396	19.0	saccade	0.0	
3023442	68.0	fixation	0.0	
3023510	21.0	saccade	0.0	
3023531	791.0	fixation	0.0	
3024206	16.0	saccade	0.0	
3024222	33.0	fixation	0.0	
3024255	16.0	saccade	0.0	
3024271	114.0	fixation	0.0	
3024385	86.0	saccade	0.0	
3024471	37.0	fixation	0.0	
3024508	131.0	saccade	0.0	
3024639	58.0	fixation	0.0	
3024697	17.0	saccade	0.0	
3024714	176.0	fixation	0.0	
3024890	188.0	saccade	0.0	
3025078	31.0	fixation	0.0	
3025602				CS
3026072	21.0	saccade	0.0	
3026101	112.0	fixation	0.0	
3026213	21.0	saccade	0.0	
3026234	113.0	fixation	0.0	
3026347	23.0	saccade	0.0	
3026370	32.0	fixation	0.0	
3026402	19.0	saccade	0.0	
3026421	31.0	fixation	0.0	
3026452	20.0	saccade	0.0	
3026472	55.0	fixation	0.0	
3026527	15.0	saccade	0.0	
3026542	110.0	fixation	0.0	
3026652	5.0	saccade	0.0	
3026657	135.0	fixation	0.0	
3026792	429.0	saccade	0.0	
3027221	33.0	fixation	0.0	
3027254	27.0	saccade	0.0	
3027281	35.0	fixation	0.0	
3027316	14.0	saccade	0.0	
3027330	3447.0	fixation	0.0	
3030820	164.0	blink	1.0	
3030794	261.0	saccade	0.0	
3031073	47.0	fixation	0.0	
3031102	21.0	saccade	0.0	
3031123	200.0	fixation	0.0	
3031273	20.0	saccade	0.0	
3031293	244.0	fixation	0.0	
3031537	17.0	saccade	0.0	
3031554	110.0	fixation	0.0	
3031669	19.0	saccade	0.0	
3031716	105.0	fixation	0.0	
3031821	41.0	saccade	0.0	
3031862	24.0	fixation	0.0	
3031886	41.0	saccade	0.0	
3031927	194.0	fixation	0.0	
3032121	21.0	saccade	0.0	
3032142	683.0	fixation	0.0	
3032826	22.0	saccade	0.0	
3032866	1131.0	fixation	0.0	
3034058	261.0	blink	1.0	
3033998	389.0	saccade	0.0	
3034386	28.0	fixation	0.0	
3034414	421.0	saccade	0.0	
3034419	22.0	fixation	0.0	
3034441	54.0	saccade	0.0	
3034498	208.0	fixation	0.0	
3034676	18.0	saccade	0.0	
3034695	163.0	fixation	0.0	
3034858	20.0	saccade	0.0	
3034878	406.0	fixation	0.0	
3035284	32.0	saccade	0.0	
3035316	126.0	fixation	0.0	
3035442	18.0	saccade	0.0	
3035460	161.0	fixation	0.0	
3035621	58.0	saccade	0.0	
3035679	3082.0	fixation	0.0	
3038761	10.0	saccade	0.0	
3038771	670.0	fixation	0.0	
3039441	14.0	saccade	0.0	
3039455	596.0	fixation	0.0	
3040051	70.0	saccade	0.0	
3040121	185.0	fixation	0.0	
3040306	16.0	saccade	0.0	
3040322	8203.0	fixation	0.0	
3042898	20.0	saccade	0.0	
3042918	3093.0	fixation	0.0	
3046046	236.0	blink	1.0	
3046022	361.0	saccade	0.0	
3046402	656.0	fixation	0.0	
3047032	24.0	saccade	0.0	
3047054	576.0	fixation	0.0	
3047630	12.0	saccade	0.0	
3047642	1147.0	fixation	0.0	
3048790	28.0	saccade	0.0	
3048828	440.0	fixation	0.0	
3049269	18.0	saccade	0.0	
3049294	96.0	fixation	0.0	
3049390	18.0	saccade	0.0	
3049408	299.0	fixation	0.0	
3049707	26.0	saccade	0.0	
3049733	274.0	fixation	0.0	
3050076	372.0	blink	1.0	
3050037	511.0	saccade	0.0	
3050620	146.0	fixation	0.0	
3050696	21.0	saccade	0.0	
3050718	24.0	fixation	0.0	
3050742	56.0	saccade	0.0	
3050798	270.0	fixation	0.0	
3050987	10.0	saccade	0.0	
3050997	62.0	fixation	0.0	
3051061	17.0	saccade	0.0	
3051641	93.0	fixation	0.0	
3051734	17.0	saccade	0.0	
3051832	62.0	fixation	0.0	
3051894	5.0	saccade	0.0	
3051899	60.0	fixation	0.0	
3051959	12.0	saccade	0.0	
3051971	173.0	fixation	0.0	
3052148	23.0	saccade	0.0	
3052169	386.0	fixation	0.0	
3052553	9.0	saccade	0.0	
3052562	299.0	fixation	0.0	
3052861	11.0	saccade	0.0	
3052872	256.0	fixation	0.0	
3053128	13.0	saccade	0.0	
3053141	1014.0	fixation	0.0	
3054155	66.0	saccade	0.0	
3054221	67.0	fixation	0.0	
3054288	127.0	saccade	0.0	
3054415	65.0	fixation	0.0	
3054800	263.0	blink	1.0	
3054718	428.0	saccade	0.0	
3055146	52.0	fixation	0.0	
3055198	21.0	saccade	0.0	
3055242	42.0	fixation	0.0	
3055261	11.0	saccade	0.0	
3055272	171.0	fixation	0.0	
3055413	131.0	saccade	0.0	
3055544	153.0	fixation	0.0	
3055697	38.0	saccade	0.0	
3055735	84.0	fixation	0.0	
3055819	85.0	saccade	0.0	
3055904	150.0	fixation	0.0	
3056054	131.0	saccade	0.0	
3056185	60.0	fixation	0.0	
3056245	37.0	saccade	0.0	
3056282	473.0	fixation	0.0	
3056755	19.0	saccade	0.0	
3057100				CS
3056774	796.0	fixation	0.0	
3057571	20.0	saccade	0.0	
3057594	221.0	fixation	0.0	
3057901	336.0	blink	1.0	
3057827	465.0	saccade	0.0	
3058300	26.0	fixation	0.0	
3058326	41.0	saccade	0.0	
3058367	205.0	fixation	0.0	
3058573	24.0	saccade	0.0	
3058598	1046.0	fixation	0.0	
3059644	19.0	saccade	0.0	
3059679	411.0	fixation	0.0	
3060075	29.0	saccade	0.0	
3060107	511.0	fixation	0.0	
3060620	11.0	saccade	0.0	
3060631	2938.0	fixation	0.0	
3063569	24.0	saccade	0.0	
3063594	2210.0	fixation	0.0	
3065848	149.0	blink	1.0	
3065810	265.0	saccade	0.0	
3066100	6696.0	fixation	0.0	
3072797	29.0	saccade	0.0	
3072827	2737.0	fixation	0.0	
3075602	156.0	blink	1.0	
3075575	236.0	saccade	0.0	
3075810	28.0	fixation	0.0	
3075838	30.0	saccade	0.0	
3075868	29.0	fixation	0.0	
3075897	21.0	saccade	0.0	
3075918	205.0	fixation	0.0	
3076007	24.0	saccade	0.0	
3076036	3234.0	fixation	0.0	
3079270	32.0	saccade	0.0	
3079304	535.0	fixation	0.0	
3079870	119.0	blink	1.0	
3079848	206.0	saccade	0.0	
3080069	4104.0	fixation	0.0	
3084151	45.0	saccade	0.0	
3087599				CS
3084194	3854.0	fixation	0.0	
3088109	163.0	blink	1.0	
3088049	260.0	saccade	0.0	
3088370	263.0	fixation	0.0	
3088571	25.0	saccade	0.0	
3088596	921.0	fixation	0.0	
3089518	22.0	saccade	0.0	
3089541	460.0	fixation	0.0	
3089999	46.0	saccade	0.0	
3090046	660.0	fixation	0.0	
3090706	26.0	saccade	0.0	
3090733	470.0	fixation	0.0	
3091203	11.0	saccade	0.0	
3091215	246.0	fixation	0.0	
3091515	268.0	blink	1.0	
3091462	384.0	saccade	0.0	
3091844	33.0	fixation	0.0	
3091877	433.0	saccade	0.0	
3091958	55.0	fixation	0.0	
3092013	10.0	saccade	0.0	
3092023	273.0	fixation	0.0	
3092297	20.0	saccade	0.0	
3092322	463.0	fixation	0.0	
3092785	38.0	saccade	0.0	
3092828	25.0	fixation	0.0	
3092853	27.0	saccade	0.0	
3092880	242.0	fixation	0.0	
3093125	27.0	saccade	0.0	
3093294	35.0	fixation	0.0	
3093329	28.0	saccade	0.0	
3093357	46.0	fixation	0.0	
3093645	27.0	saccade	0.0	
3093705	22.0	fixation	0.0	
3093879	15.0	saccade	0.0	
3093894	192.0	fixation	0.0	
3094086	33.0	saccade	0.0	
3094167	225.0	fixation	0.0	
3094421	22.0	saccade	0.0	
3094456	121.0	fixation	0.0	
3094577	216.0	saccade	0.0	
3094793	48.0	fixation	0.0	
3094841	10.0	saccade	0.0	
3094851	35.0	fixation	0.0	
3094944	162.0	blink	1.0	
3094894	311.0	saccade	0.0	
3095211	47.0	fixation	0.0	
3095252	16.0	saccade	0.0	
3095268	438.0	fixation	0.0	
3095652	28.0	saccade	0.0	
3095678	246.0	fixation	0.0	
3095923	33.0	saccade	0.0	
3095967	945.0	fixation	0.0	
3096903	18.0	saccade	0.0	
3096922	1067.0	fixation	0.0	
3098031	261.0	blink	1.0	
3098000	358.0	saccade	0.0	
3098358	65.0	fixation	0.0	
3098423	5.0	saccade	0.0	
3098428	22.0	fixation	0.0	
3098450	525.0	saccade	0.0	
3098544	134.0	fixation	0.0	
3098649	31.0	saccade	0.0	
3098683	32.0	fixation	0.0	
3098712	21.0	saccade	0.0	
3098733	63.0	fixation	0.0	
3098796	6.0	saccade	0.0	
3098802	384.0	fixation	0.0	
3099070	18.0	saccade	0.0	
3099090	22.0	fixation	0.0	
3099112	14.0	saccade	0.0	
3099127	302.0	fixation	0.0	
3099430	23.0	saccade	0.0	
3099459	1209.0	fixation	0.0	
3100668	13.0	saccade	0.0	
3100681	2189.0	fixation	0.0	
3101738	153.0	blink	1.0	
3101649	380.0	saccade	0.0	
3102031	23.0	fixation	0.0	
3102052	66.0	saccade	0.0	
3102118	115.0	fixation	0.0	
3102146	22.0	saccade	0.0	
3102168	157.0	fixation	0.0	
3102325	21.0	saccade	0.0	
3102346	24.0	fixation	0.0	
3102370	7.0	saccade	0.0	
3102377	1094.0	fixation	0.0	
3103212	10.0	saccade	0.0	
3103222	2544.0	fixation	0.0	
3104921	16.0	saccade	0.0	
3104937	2644.0	fixation	0.0	
3105913	188.0	blink	1.0	
3105866	318.0	saccade	0.0	
3106184	57.0	fixation	0.0	
3106241	391.0	saccade	0.0	
3106262	33.0	fixation	0.0	
3106295	8.0	saccade	0.0	
3106303	232.0	fixation	0.0	
3106490	23.0	saccade	0.0	
3106513	2652.0	fixation	0.0	
3109246	590.0	blink	1.0	
3109191	750.0	saccade	0.0	
3109958	84.0	fixation	0.0	
3109999	14.0	saccade	0.0	
3110013	181.0	fixation	0.0	
3110194	21.0	saccade	0.0	
3110215	204.0	fixation	0.0	
3110420	23.0	saccade	0.0	
3110443	2202.0	fixation	0.0	
3112680	96.0	blink	1.0	
3112656	170.0	saccade	0.0	
3112826	27.0	fixation	0.0	
3112853	236.0	saccade	0.0	
3112885	26.0	fixation	0.0	
3112925	20.0	saccade	0.0	
3112934	5474.0	fixation	0.0	
3118408	39.0	saccade	0.0	
3118447	277.0	fixation	0.0	
3118724	18.0	saccade	0.0	
3118742	1225.0	fixation	0.0	
3119967	16.0	saccade	0.0	
3121104				CS
3119983	1140.0	fixation	0.0	
3121124	28.0	saccade	0.0	
3121152	362.0	fixation	0.0	
3121564	199.0	blink	1.0	
3121529	333.0	saccade	0.0	
3121856	45.0	fixation	0.0	
3121917	39.0	saccade	0.0	
3121948	102.0	fixation	0.0	
3122034	20.0	saccade	0.0	
3122065	360.0	fixation	0.0	
3122426	16.0	saccade	0.0	
3122446	354.0	fixation	0.0	
3122797	25.0	saccade	0.0	
3122827	363.0	fixation	0.0	
3123185	33.0	saccade	0.0	
3123227	339.0	fixation	0.0	
3123557	31.0	saccade	0.0	
3123589	57.0	fixation	0.0	
3123646	25.0	saccade	0.0	
3123671	145.0	fixation	0.0	
3123816	103.0	saccade	0.0	
3123919	389.0	fixation	0.0	
3123978	29.0	saccade	0.0	
3124016	512.0	fixation	0.0	
3124529	28.0	saccade	0.0	
3124572	661.0	fixation	0.0	
3125239	22.0	saccade	0.0	
3125256	253.0	fixation	0.0	
3125509	32.0	saccade	0.0	
3125541	66.0	fixation	0.0	
3125607	11.0	saccade	0.0	
3125618	57.0	fixation	0.0	
3125737	180.0	blink	1.0	
3125688	289.0	saccade	0.0	
3125977	43.0	fixation	0.0	
3126020	21.0	saccade	0.0	
3126368	90.0	fixation	0.0	
3126458	66.0	saccade	0.0	
3126524	25.0	fixation	0.0	
3126978	12.0	saccade	0.0	
3126990	833.0	fixation	0.0	
3127823	16.0	saccade	0.0	
3127839	33.0	fixation	0.0	
3127872	15.0	saccade	0.0	
3128046	89.0	fixation	0.0	
3128135	6.0	saccade	0.0	
3128141	93.0	fixation	0.0	
3128234	30.0	saccade	0.0	
3128264	148.0	fixation	0.0	
3128412	14.0	saccade	0.0	
3128426	102.0	fixation	0.0	
3128528	28.0	saccade	0.0	
3128556	261.0	fixation	0.0	
3128817	6.0	saccade	0.0	
3128823	1991.0	fixation	0.0	
3129983	265.0	blink	1.0	
3129879	444.0	saccade	0.0	
3130418	151.0	fixation	0.0	
3130473	20.0	saccade	0.0	
3130493	43.0	fixation	0.0	
3130536	10.0	saccade	0.0	
3130546	174.0	fixation	0.0	
3130594	19.0	saccade	0.0	
3130612	653.0	fixation	0.0	
3131264	19.0	saccade	0.0	
3131322	148.0	fixation	0.0	
3131470	12.0	saccade	0.0	
3131482	548.0	fixation	0.0	
3132030	33.0	saccade	0.0	
3132063	160.0	fixation	0.0	
3132223	8.0	saccade	0.0	
3132231	143.0	fixation	0.0	
3132374	10.0	saccade	0.0	
3132384	409.0	fixation	0.0	
3132793	47.0	saccade	0.0	
3132840	36.0	fixation	0.0	
3132876	29.0	saccade	0.0	
3132905	179.0	fixation	0.0	
3133084	102.0	saccade	0.0	
3133186	162.0	fixation	0.0	
3133348	38.0	saccade	0.0	
3133386	385.0	fixation	0.0	
3133771	53.0	saccade	0.0	
3133824	28.0	fixation	0.0	
3133852	27.0	saccade	0.0	
3133879	88.0	fixation	0.0	
3133967	227.0	saccade	0.0	
3134194	2958.0	fixation	0.0	
3134312	192.0	blink	1.0	
3134242	335.0	saccade	0.0	
3134778	71.0	fixation	0.0	
3134849	27.0	saccade	0.0	
3134876	30.0	fixation	0.0	
3134906	21.0	saccade	0.0	
3134927	28.0	fixation	0.0	
3134955	20.0	saccade	0.0	
3134975	381.0	fixation	0.0	
3135356	63.0	saccade	0.0	
3135419	46.0	fixation	0.0	
3135465	39.0	saccade	0.0	
3135504	1751.0	fixation	0.0	
3136329	22.0	saccade	0.0	
3136378	386.0	fixation	0.0	
3136764	5.0	saccade	0.0	
3136769	8390.0	fixation	0.0	
3144807	275.0	blink	1.0	
3144773	385.0	saccade	0.0	
3145163	64.0	fixation	0.0	
3145227	30.0	saccade	0.0	
3145257	119.0	fixation	0.0	
3145376	21.0	saccade	0.0	
3145397	401.0	fixation	0.0	
3145560	23.0	saccade	0.0	
3145588	4858.0	fixation	0.0	
3150441	6.0	saccade	0.0	
3150447	46.0	fixation	0.0	
3150590	767.0	blink	1.0	
3150527	873.0	saccade	0.0	
3151410	45.0	fixation	0.0	
3151455	54.0	saccade	0.0	
3151509	43.0	fixation	0.0	
3151552	21.0	saccade	0.0	
3151573	537.0	fixation	0.0	
3151941	23.0	saccade	0.0	
3151984	2331.0	fixation	0.0	
3154296	23.0	saccade	0.0	
3155102				CS
3154319	1345.0	fixation	0.0	
3155693	203.0	blink	1.0	
3155664	308.0	saccade	0.0	
3155985	71.0	fixation	0.0	
3156042	21.0	saccade	0.0	
3156063	320.0	fixation	0.0	
3156306	23.0	saccade	0.0	
3156330	4222.0	fixation	0.0	
3160579	231.0	blink	1.0	
3160556	305.0	saccade	0.0	
3160880	231.0	fixation	0.0	
3161114	20.0	saccade	0.0	
3161156	291.0	fixation	0.0	
3161426	24.0	saccade	0.0	
3161449	593.0	fixation	0.0	
3162042	6.0	saccade	0.0	
3162048	502.0	fixation	0.0	
3162550	9.0	saccade	0.0	
3162559	135.0	fixation	0.0	
3162697	31.0	saccade	0.0	
3162736	30.0	fixation	0.0	
3162758	8.0	saccade	0.0	
3162766	590.0	fixation	0.0	
3163327	49.0	saccade	0.0	
3163377	838.0	fixation	0.0	
3164284	335.0	blink	1.0	
3164218	526.0	saccade	0.0	
3164841	328.0	fixation	0.0	
3165068	29.0	saccade	0.0	
3165097	73.0	fixation	0.0	
3165171	31.0	saccade	0.0	
3165203	344.0	fixation	0.0	
3165546	19.0	saccade	0.0	
3165569	27.0	fixation	0.0	
3165596	6.0	saccade	0.0	
3165602	307.0	fixation	0.0	
3165872	18.0	saccade	0.0	
3165891	272.0	fixation	0.0	
3166163	7.0	saccade	0.0	
3166170	955.0	fixation	0.0	
3166846	23.0	saccade	0.0	
3166870	784.0	fixation	0.0	
3167653	25.0	saccade	0.0	
3167681	392.0	fixation	0.0	
3168070	16.0	saccade	0.0	
3168086	25.0	fixation	0.0	
3168111	26.0	saccade	0.0	
3168139	288.0	fixation	0.0	
3168522	371.0	blink	1.0	
3168444	501.0	saccade	0.0	
3168946	59.0	fixation	0.0	
3168987	6.0	saccade	0.0	
3168993	66.0	fixation	0.0	
3169017	17.0	saccade	0.0	
3169040	151.0	fixation	0.0	
3169191	45.0	saccade	0.0	
3169236	557.0	fixation	0.0	
3169586	24.0	saccade	0.0	
3169611	158.0	fixation	0.0	
3169769	119.0	saccade	0.0	
3169888	26.0	fixation	0.0	
3169914	9.0	saccade	0.0	
3169923	44.0	fixation	0.0	
3169971	19.0	saccade	0.0	
3170032	1269.0	fixation	0.0	
3171339	115.0	blink	1.0	
3171261	267.0	saccade	0.0	
3171546	34.0	fixation	0.0	
3171580	32.0	saccade	0.0	
3171612	205.0	fixation	0.0	
3171731	21.0	saccade	0.0	
3171752	35.0	fixation	0.0	
3171787	15.0	saccade	0.0	
3171802	4346.0	fixation	0.0	
3176226	557.0	blink	1.0	
3176157	630.0	saccade	0.0	
3176787	23.0	fixation	0.0	
3176810	687.0	saccade	0.0	
3176906	124.0	fixation	0.0	
3176959	7.0	saccade	0.0	
3176966	129.0	fixation	0.0	
3177036	15.0	saccade	0.0	
3177050	23.0	fixation	0.0	
3177073	20.0	saccade	0.0	
3177093	587.0	fixation	0.0	
3177683	19.0	saccade	0.0	
3177699	66.0	fixation	0.0	
3177765	12.0	saccade	0.0	
3177777	209.0	fixation	0.0	
3177986	11.0	saccade	0.0	
3177997	2741.0	fixation	0.0	
3180512	183.0	blink	1.0	
3180457	321.0	saccade	0.0	
3180761	33.0	fixation	0.0	
3180794	351.0	saccade	0.0	
3180858	69.0	fixation	0.0	
3180927	26.0	saccade	0.0	
3180953	35.0	fixation	0.0	
3180988	9.0	saccade	0.0	
3180997	446.0	fixation	0.0	
3181254	14.0	saccade	0.0	
3181268	962.0	fixation	0.0	
3181959	99.0	saccade	0.0	
3182058	817.0	fixation	0.0	
3182095	18.0	saccade	0.0	
3182195	198.0	fixation	0.0	
3182393	21.0	saccade	0.0	
3182414	1087.0	fixation	0.0	
3183501	22.0	saccade	0.0	
3183523	119.0	fixation	0.0	
3183642	113.0	saccade	0.0	
3183755	670.0	fixation	0.0	
